obsid,ra,dec,
567802119 , 214.280518 , 27.292562 ,
281415212 , 163.51713 , 43.413997 ,
545313174 , 241.638232 , 32.39231 ,
507211163 , 175.50359 , 30.30306 ,
248506191 , 326.057508 , 14.36501 ,
564216115 , 200.056967 , 22.410456 ,
442309237 , 212.632736 , 2.312802 ,
1206048 , 342.143874 , 30.691616 ,
249105085 , 331.764555 , 22.889313 ,
232104031 , 213.376906 , 24.209927 ,
584215089 , 250.087374 , 47.064737 ,
198206013 , 45.037328 , 30.579425 ,
159005062 , 23.312224 , 32.369655 ,
402409104 , 172.824439 , 4.713693 ,
135408204 , 236.282535 , 2.760671 ,
417511064 , 172.189819 , 2.568071 ,
435712114 , 228.873203 , 23.945017 ,
45301149 , 99.9089 , 40.753002 ,
169014149 , 330.245635 , 22.765832 ,
187610232 , 20.026298 , -2.301526 ,
436910222 , 122.85307 , 15.225428 ,
137909106 , 247.634626 , 2.652045 ,
418516218 , 146.812391 , 16.430871 ,
290003049 , 165.893536 , 9.739636 ,
456707208 , 212.579326 , 41.823298 ,
253001048 , 351.762998 , 17.89537 ,
149505006 , 244.491607 , 51.906674 ,
236515106 , 244.853044 , 8.02607 ,
123901081 , 181.563242 , 49.896243 ,
228205035 , 175.038355 , 20.366446 ,
378804007 , 330.546214 , 13.839914 ,
333014034 , 227.984593 , 32.96309 ,
427609090 , 207.97363 , 6.782079 ,
335103118 , 163.907361 , 0.523951 ,
155204184 , 236.221424 , 46.723439 ,
228202118 , 174.266563 , 19.282944 ,
401309171 , 26.394089 , 39.348745 ,
220301087 , 203.860093 , 6.380458 ,
88907160 , 137.162033 , 41.512698 ,
212210155 , 191.845073 , 2.046178 ,
174813009 , 340.482862 , 16.315519 ,
461701024 , 272.251206 , 17.789748 ,
206506172 , 191.654902 , 3.672545 ,
577208250 , 206.802701 , 22.231394 ,
531407175 , 186.404236 , 22.763433 ,
190703077 , 20.21764 , 40.112457 ,
449909226 , 257.80088 , 3.554137 ,
207313021 , 138.84783 , 2.149417 ,
435613101 , 183.807085 , 1.642204 ,
226812046 , 157.992302 , 19.038541 ,
236509029 , 245.407978 , 7.956868 ,
469910154 , 319.18473 , 18.92277 ,
347206135 , 194.220217 , 8.853967 ,
438408247 , 249.098252 , -4.573264 ,
102609137 , 168.106517 , 14.032535 ,
172504182 , 327.967169 , 28.663233 ,
419404133 , 170.700876 , 10.152216 ,
156709001 , 350.563879 , 16.77481 ,
436911177 , 124.77646 , 17.716847 ,
449305067 , 235.31788 , 3.219463 ,
120710203 , 170.967248 , 14.694935 ,
291305040 , 172.353223 , 14.353921 ,
528509089 , 211.764887 , 8.884909 ,
362915126 , 341.860292 , 18.161038 ,
487416103 , 2.536229 , 24.976264 ,
285305062 , 10.081717 , 19.384329 ,
350309184 , 251.198236 , 22.762158 ,
433405166 , 237.567685 , 21.458106 ,
526912069 , 147.362169 , 20.456277 ,
569510005 , 272.613785 , 24.438662 ,
332915032 , 207.743311 , 54.697334 ,
470006234 , 347.705426 , 27.386902 ,
14215077 , 165.087946 , 29.961605 ,
176316249 , 115.21507 , 22.322957 ,
19308205 , 170.994926 , 27.010532 ,
571916031 , 246.783995 , 8.549928 ,
342105181 , 194.595407 , 9.987556 ,
368601064 , 46.410569 , 11.332825 ,
371404074 , 65.940665 , 18.74535 ,
105901178 , 128.638652 , 38.00019 ,
574801143 , 207.271268 , -4.626581 ,
220910202 , 235.029854 , 27.835025 ,
372510156 , 320.648175 , 7.347079 ,
158614235 , 350.416572 , 5.38354 ,
213704080 , 117.51859 , 26.810237 ,
449901232 , 255.71023 , 1.318436 ,
140003092 , 187.960498 , -5.821659 ,
502204039 , 175.535384 , -3.014246 ,
419612181 , 214.405211 , 39.20713 ,
582713143 , 177.591145 , 2.997026 ,
155205151 , 236.472712 , 46.170598 ,
362811068 , 295.856992 , 50.237775 ,
354510218 , 339.660842 , 13.642677 ,
248503180 , 323.326404 , 14.938794 ,
148803118 , 249.009719 , 55.725722 ,
449902072 , 255.713365 , 1.675627 ,
199803035 , 180.943177 , 0.464131 ,
384206049 , 30.053151 , 2.193094 ,
72602132 , 49.515041 , 22.92672 ,
236912081 , 215.829868 , 5.290662 ,
242216045 , 262.610658 , 14.097136 ,
457915004 , 223.832717 , 37.570371 ,
221705154 , 245.558662 , 32.009257 ,
385108182 , 166.353069 , 24.6676 ,
164504224 , 353.94378 , 24.899004 ,
448210050 , 156.923225 , 20.325904 ,
220312097 , 205.063098 , 9.601203 ,
315606031 , 187.885672 , 48.159201 ,
585104070 , 254.396438 , 52.905854 ,
487108151 , 116.37222 , 57.86299 ,
76514062 , 344.312746 , 3.849689 ,
238506036 , 181.27981 , 3.317092 ,
15802062 , 11.402317 , 33.527359 ,
212214075 , 191.365558 , 3.274551 ,
507103084 , 174.318194 , 27.919989 ,
153815191 , 276.082778 , 55.641535 ,
107314225 , 200.717165 , 19.783168 ,
458210120 , 194.583163 , 24.29519 ,
300414154 , 170.511559 , 31.066783 ,
66305136 , 56.169004 , 23.136942 ,
332905029 , 206.968179 , 52.35239 ,
476306100 , 328.184875 , 45.270292 ,
242310167 , 262.531689 , 11.293162 ,
461410016 , 260.744365 , 0.706381 ,
449208024 , 236.413433 , 3.422732 ,
362307162 , 341.63224 , -1.862631 ,
45914088 , 193.763418 , 31.134678 ,
89302097 , 39.999712 , 27.957307 ,
449202178 , 234.421831 , 2.899998 ,
434708221 , 180.093913 , 15.999742 ,
396505136 , 21.559233 , 41.129004 ,
158604184 , 352.214432 , 4.753327 ,
299201168 , 41.722645 , 21.43217 ,
298804204 , 193.884313 , 34.162599 ,
150915108 , 226.787975 , 55.305823 ,
500512080 , 200.921379 , 51.300939 ,
461407224 , 264.038189 , -0.915694 ,
457914104 , 221.308431 , 37.159422 ,
399015031 , 177.325013 , 33.896022 ,
2106090 , 14.613452 , 37.613425 ,
401812235 , 200.346455 , 21.054286 ,
537702076 , 209.065054 , 29.611841 ,
238414222 , 177.88218 , 4.302101 ,
234515143 , 242.047231 , 22.938819 ,
55202069 , 14.678694 , 0.940635 ,
337610085 , 157.284151 , 31.210532 ,
130108182 , 130.58065 , 32.194198 ,
105304224 , 127.336473 , 50.109619 ,
441113185 , 227.609986 , 3.130178 ,
457304151 , 257.654742 , 0.434682 ,
40305175 , 182.031771 , 25.840618 ,
25603066 , 156.788478 , 39.299037 ,
457403212 , 257.370976 , 0.550231 ,
140105008 , 221.495034 , 6.664903 ,
206602157 , 187.706447 , 2.843494 ,
223703047 , 140.075857 , 7.308857 ,
556208024 , 181.920017 , 34.874547 ,
307508106 , 149.336168 , 36.727251 ,
449914063 , 254.792172 , 3.78197 ,
237913134 , 247.112613 , 20.235902 ,
537713121 , 212.384004 , 32.656316 ,
204702095 , 64.341528 , 32.348058 ,
121803158 , 189.244108 , 51.843957 ,
569516190 , 273.238142 , 26.099647 ,
220314062 , 202.279431 , 8.477528 ,
370211121 , 316.497138 , 4.297065 ,
575511229 , 255.630988 , 22.562728 ,
575511103 , 255.731059 , 22.845996 ,
242409151 , 263.225212 , 1.941251 ,
155215013 , 236.422132 , 48.073393 ,
56304159 , 46.100744 , 13.297866 ,
527814064 , 214.806174 , 26.591074 ,
342712124 , 264.572954 , 18.397904 ,
450909013 , 257.445931 , 12.409009 ,
189216192 , 138.758359 , 34.246691 ,
159115058 , 22.505606 , 33.9437 ,
248816173 , 2.889952 , 9.691557 ,
155304114 , 270.965345 , 53.280837 ,
332010034 , 209.72661 , 27.492362 ,
26206114 , 182.079239 , 56.816206 ,
497006176 , 160.356536 , 50.555408 ,
199812148 , 182.715976 , 2.27513 ,
104905175 , 166.510637 , 14.555473 ,
371307170 , 329.741153 , 8.048444 ,
331603102 , 253.101282 , 9.657869 ,
571909082 , 248.807731 , 7.939028 ,
104108064 , 178.12275 , 12.221871 ,
26214160 , 174.909178 , 58.215156 ,
200812175 , 139.4158 , 19.279531 ,
229201171 , 178.494226 , -3.211385 ,
267503118 , 350.724937 , 9.230194 ,
584508206 , 261.053446 , 22.209977 ,
572211196 , 207.056499 , -0.680114 ,
156012145 , 266.575651 , 34.610853 ,
25609049 , 159.474152 , 39.977378 ,
328409122 , 230.136005 , 43.470725 ,
403813153 , 28.923942 , 47.179729 ,
409209026 , 177.205438 , 7.121442 ,
343502072 , 183.01432 , 15.245012 ,
135304144 , 235.506362 , 3.641869 ,
103604129 , 170.768746 , 9.950077 ,
536413145 , 223.055404 , 8.694204 ,
182508210 , 0.029598 , 46.731361 ,
524514035 , 199.907741 , 19.017383 ,
527803089 , 215.054175 , 26.172855 ,
189203163 , 139.239192 , 33.054643 ,
266108031 , 328.616909 , -0.724477 ,
194514206 , 8.018242 , 24.596796 ,
158202218 , 320.160889 , 14.176219 ,
502209170 , 176.350413 , -2.864946 ,
67008068 , 321.233802 , -3.372456 ,
449906156 , 258.450958 , 2.657382 ,
213104228 , 140.560022 , 36.818552 ,
502011058 , 162.802159 , 29.599791 ,
339402136 , 168.186428 , 25.552268 ,
164911009 , 12.711296 , 23.356087 ,
201804229 , 145.099755 , -2.723162 ,
229410149 , 221.915103 , 5.071013 ,
102603023 , 166.144115 , 13.536204 ,
569315149 , 205.97396 , 18.510343 ,
122506250 , 122.91627 , 1.593717 ,
531413227 , 187.174777 , 25.494422 ,
386006121 , 23.211082 , 30.752883 ,
435212104 , 173.531254 , 24.197181 ,
143701130 , 257.85235 , 24.934814 ,
302501198 , 218.9174 , 11.859043 ,
567312140 , 234.704815 , 13.054451 ,
186206123 , 13.835359 , 29.67087 ,
129814117 , 107.5105 , 34.392071 ,
334608064 , 234.173947 , 36.321348 ,
25610168 , 156.467912 , 38.147447 ,
406210227 , 195.447869 , 5.185297 ,
418216247 , 54.943833 , 21.870366 ,
187901227 , 148.120527 , 25.424013 ,
448609211 , 209.038769 , 29.085425 ,
264005026 , 139.604007 , 55.544032 ,
369515201 , 69.144944 , 17.372325 ,
457213220 , 283.752623 , 44.319442 ,
316809071 , 215.630806 , 20.286488 ,
449713130 , 214.90671 , -2.423905 ,
438411127 , 248.30188 , -1.966936 ,
143106041 , 262.576978 , 39.699451 ,
457308223 , 258.715327 , -1.068673 ,
335211110 , 206.453504 , 24.725902 ,
335916009 , 220.610772 , 14.040092 ,
210710031 , 105.06488 , 35.728296 ,
526004057 , 204.388415 , 33.508991 ,
468612249 , 324.663287 , -1.412536 ,
104912200 , 168.227715 , 17.039273 ,
336811004 , 236.012771 , 10.736214 ,
283907050 , 21.528882 , 34.785654 ,
212203172 , 192.157437 , 3.058371 ,
571907139 , 250.124585 , 5.236033 ,
347705042 , 271.372107 , 5.540978 ,
96001064 , 169.900842 , 4.835763 ,
335916182 , 221.264736 , 14.397071 ,
20214049 , 162.963662 , 50.31786 ,
434508074 , 142.002064 , 32.464944 ,
531505064 , 215.334888 , 7.418462 ,
203016024 , 182.402014 , -1.934946 ,
142905177 , 202.528929 , 13.371256 ,
105509158 , 152.595916 , 19.367933 ,
316102132 , 162.280251 , 21.429044 ,
571207089 , 208.755297 , 11.773409 ,
523314198 , 158.012025 , 25.702619 ,
476213099 , 126.18525 , 15.692529 ,
487415117 , 3.148726 , 24.161277 ,
575502206 , 254.171924 , 18.722314 ,
226813231 , 158.419798 , 17.711181 ,
232603098 , 224.263057 , 1.898172 ,
173404205 , 21.885261 , -1.802846 ,
155704182 , 275.05069 , 49.584184 ,
238414061 , 177.98197 , 3.711532 ,
420612019 , 204.936586 , 15.499517 ,
552411247 , 198.81079 , -1.281919 ,
499213062 , 174.666792 , 33.172295 ,
105515183 , 151.95248 , 19.146731 ,
309605021 , 199.055757 , 17.731986 ,
308708189 , 195.982408 , 37.022005 ,
573401082 , 232.778726 , 38.834447 ,
202014093 , 185.947876 , 15.515726 ,
574814004 , 205.335341 , -1.708399 ,
335114147 , 163.443984 , 1.024036 ,
499807037 , 176.360572 , -5.068622 ,
144315031 , 253.315946 , 16.369353 ,
556309185 , 207.345872 , 1.286338 ,
563904046 , 182.543591 , 56.29016 ,
558710055 , 170.372937 , -4.817126 ,
531411235 , 185.643506 , 26.36844 ,
434307074 , 103.90172 , 25.704223 ,
227803121 , 205.928631 , -2.490443 ,
277909237 , 29.031943 , 26.575606 ,
221708080 , 247.110297 , 32.588558 ,
441211065 , 225.822455 , 3.926741 ,
301809184 , 196.403073 , 28.635192 ,
285008018 , 172.824681 , 32.490402 ,
298305106 , 40.346546 , 12.791024 ,
448209059 , 159.801777 , 22.604759 ,
462615010 , 260.590035 , 38.055831 ,
343510148 , 181.49998 , 17.026963 ,
499815174 , 174.924427 , -2.356618 ,
331204177 , 166.126937 , 14.986732 ,
96203069 , 183.599071 , 5.926584 ,
552511172 , 242.458674 , 0.630756 ,
126507044 , 211.243978 , 41.898132 ,
232601047 , 225.163258 , -0.026552 ,
377714012 , 323.151297 , 11.617019 ,
144805031 , 259.967198 , 47.201444 ,
559609043 , 253.824501 , 15.565062 ,
241105140 , 198.28205 , 37.215099 ,
101601166 , 140.08253 , 1.334825 ,
475505082 , 335.620591 , -3.625984 ,
335209119 , 206.289598 , 23.615631 ,
567006072 , 170.698491 , -0.101953 ,
280116104 , 19.883602 , 38.265142 ,
546703053 , 251.638167 , 15.105195 ,
278505215 , 132.219381 , 51.0766 ,
229202150 , 177.325217 , -3.206826 ,
169014233 , 329.327252 , 22.026473 ,
263409010 , 336.619194 , -2.158968 ,
434611008 , 139.812104 , 34.688801 ,
51210104 , 254.555222 , 15.621848 ,
437811037 , 241.221766 , 15.552736 ,
233112037 , 242.395466 , 11.417145 ,
567805113 , 215.617352 , 28.699033 ,
360407093 , 48.43066 , -3.327521 ,
339611237 , 211.220503 , 9.191208 ,
447004009 , 265.453585 , 29.639728 ,
499804086 , 176.035896 , -3.945428 ,
332005069 , 211.255273 , 27.801678 ,
219308018 , 203.760882 , 25.76948 ,
51403056 , 236.06817 , -0.684549 ,
336303106 , 216.684858 , 22.584737 ,
569210034 , 204.064239 , 16.61312 ,
157008134 , 340.064912 , 10.841766 ,
585116168 , 251.969411 , 54.271156 ,
122913222 , 202.399001 , 21.176734 ,
400303152 , 126.744217 , 19.031065 ,
508011128 , 182.108453 , 31.21544 ,
51501002 , 257.372899 , 13.657688 ,
498502003 , 162.608211 , 35.079276 ,
450602168 , 184.29291 , 26.002673 ,
308504196 , 157.724722 , 24.880384 ,
371602061 , 315.728112 , 13.770745 ,
457504091 , 238.750929 , 1.577435 ,
459001231 , 266.799231 , -1.276342 ,
342405149 , 144.117401 , 34.646892 ,
397613069 , 114.64938 , 15.247368 ,
307616242 , 152.74921 , 27.455002 ,
315401215 , 153.87256 , -4.020556 ,
196214167 , 1.492181 , 27.439304 ,
21213179 , 125.982309 , 3.676333 ,
419413047 , 173.457523 , 10.804051 ,
434705173 , 179.441643 , 16.6816 ,
215008222 , 122.48188 , 21.105534 ,
228706189 , 164.42091 , 42.419918 ,
215101032 , 159.193348 , 3.873971 ,
49004227 , 137.33166 , 49.510242 ,
546710239 , 251.373922 , 14.704766 ,
563804144 , 153.066247 , 20.931543 ,
372506238 , 323.420815 , 7.448575 ,
346805128 , 280.893026 , 56.751487 ,
582409130 , 235.410848 , 44.419587 ,
341514097 , 250.579052 , 6.136194 ,
220705200 , 187.154214 , 9.357462 ,
215101168 , 159.524196 , 4.3587 ,
339605214 , 210.024676 , 6.339914 ,
173302189 , 340.429236 , 6.519086 ,
439116099 , 110.05803 , 49.064508 ,
354704041 , 25.294259 , 35.550048 ,
227816098 , 205.43459 , -1.744008 ,
558902157 , 138.948437 , 23.79227 ,
401303195 , 24.788475 , 38.413886 ,
363804058 , 344.224629 , 13.375922 ,
568115153 , 171.760369 , 16.772704 ,
370203058 , 315.02619 , 2.479853 ,
248807149 , 6.143327 , 6.915727 ,
448205224 , 157.812746 , 20.21152 ,
371316190 , 327.59012 , 11.788363 ,
603215 , 331.571233 , 30.928211 ,
546713106 , 254.811985 , 15.85944 ,
143705183 , 256.416226 , 25.690106 ,
259213226 , 121.6857 , 18.80637 ,
209711079 , 139.34314 , 59.420834 ,
244116035 , 163.86521 , 5.601477 ,
567316154 , 232.958662 , 12.750786 ,
229301155 , 178.631549 , -3.274183 ,
420605219 , 202.738298 , 12.713534 ,
187601052 , 21.180213 , -3.875661 ,
342702231 , 261.909683 , 15.208925 ,
335909064 , 223.277291 , 13.799055 ,
449909234 , 257.693241 , 3.533363 ,
582815127 , 188.346744 , 34.040601 ,
275115162 , 159.958463 , 19.597645 ,
150505015 , 256.780765 , 45.045104 ,
118703220 , 53.380698 , 26.311102 ,
505904019 , 357.477939 , 4.952941 ,
406908024 , 126.13146 , 19.245686 ,
434011168 , 103.9663 , 44.573905 ,
156702036 , 347.786552 , 15.081425 ,
152308011 , 186.366835 , 24.209205 ,
209409190 , 141.957272 , 16.502603 ,
451204082 , 199.488068 , 9.059441 ,
259106048 , 125.189115 , 51.743355 ,
253007087 , 353.799932 , 18.058704 ,
401302178 , 23.970952 , 37.29264 ,
442412246 , 225.901528 , 16.937507 ,
434013164 , 107.04077 , 43.109835 ,
308709039 , 196.356116 , 38.822768 ,
156710250 , 347.661722 , 16.429579 ,
186206008 , 13.452849 , 29.904406 ,
461605087 , 220.25385 , 39.211811 ,
432913213 , 160.198435 , -3.514814 ,
468712134 , 10.26404 , 37.141134 ,
299903144 , 46.409911 , 1.911935 ,
203109114 , 201.729244 , 5.56461 ,
339612035 , 212.308371 , 9.232183 ,
151006164 , 258.00026 , 38.264512 ,
563114075 , 198.466727 , 39.18236 ,
461413064 , 265.004994 , 1.357344 ,
150510168 , 254.255534 , 45.291061 ,
546706084 , 254.904388 , 14.627782 ,
400511135 , 173.872199 , 8.457564 ,
487215091 , 153.639087 , 2.731026 ,
155214144 , 234.167197 , 47.758748 ,
66610200 , 357.825272 , 11.151553 ,
210006153 , 111.3655 , 21.219482 ,
414005084 , 115.61615 , 13.915525 ,
59804079 , 336.189987 , -2.814111 ,
290608060 , 150.344053 , -0.714752 ,
487403086 , 1.461487 , 23.251338 ,
291301059 , 172.019323 , 13.598957 ,
371606243 , 317.725959 , 14.52424 ,
407807136 , 24.445013 , 39.020986 ,
202404053 , 161.532336 , 2.78221 ,
342113109 , 197.413075 , 11.722928 ,
212610021 , 110.13219 , 34.795547 ,
563003047 , 171.504229 , 46.80682 ,
426715063 , 232.071511 , 55.581891 ,
457701089 , 179.538621 , 1.318871 ,
152003049 , 237.136656 , 40.766774 ,
546716225 , 251.201148 , 16.723547 ,
144308135 , 253.95921 , 14.398269 ,
153709197 , 235.817913 , 55.334689 ,
346810128 , 276.294697 , 57.629591 ,
546704239 , 253.431792 , 14.897073 ,
206412044 , 142.716451 , 4.701751 ,
78216181 , 338.080189 , 9.106546 ,
242812058 , 243.328204 , 37.26557 ,
523202218 , 129.756441 , 16.877643 ,
342815159 , 262.080001 , 18.10109 ,
497909082 , 185.384285 , 41.687863 ,
546408110 , 154.159542 , 8.298791 ,
318109039 , 165.175708 , 42.83684 ,
546811121 , 95.382597 , 49.343666 ,
381003189 , 34.819742 , -1.005105 ,
566104216 , 223.384915 , 18.805666 ,
196204169 , 2.573257 , 26.989664 ,
487602227 , 51.025882 , 19.095345 ,
25612182 , 160.271304 , 41.015012 ,
557506107 , 113.74265 , 9.533667 ,
254009147 , 34.762061 , 40.820758 ,
450104083 , 173.473425 , 36.438678 ,
267214088 , 339.047592 , 34.646388 ,
545101126 , 156.467777 , 31.938829 ,
140107106 , 222.271846 , 6.578756 ,
563412114 , 254.151822 , 47.469472 ,
569412110 , 262.407967 , -0.728388 ,
568014091 , 258.599643 , 40.789312 ,
205107066 , 163.532315 , -3.700021 ,
577308049 , 214.504031 , 23.563659 ,
259213062 , 122.68918 , 18.348587 ,
34503010 , 196.233778 , 27.006495 ,
342802038 , 261.58097 , 15.340179 ,
283905059 , 20.234854 , 35.744372 ,
363805043 , 343.935384 , 11.866287 ,
258306206 , 322.196659 , 22.933423 ,
361611145 , 1.107954 , 37.137839 ,
387511217 , 163.017255 , 15.779288 ,
482915232 , 42.592116 , 2.707378 ,
212805149 , 202.549162 , -2.475928 ,
370901248 , 344.823811 , 29.539613 ,
468711080 , 9.126074 , 36.975098 ,
260206095 , 353.860556 , 19.561194 ,
231109230 , 184.63272 , 31.836702 ,
556515193 , 237.880161 , 57.933523 ,
174811108 , 338.966943 , 17.834044 ,
332914024 , 203.856065 , 54.137994 ,
320904250 , 203.001563 , 19.112676 ,
121904033 , 198.697712 , 19.549628 ,
156301058 , 266.353229 , 23.962899 ,
66908121 , 320.803016 , -4.008973 ,
507013048 , 150.758935 , 28.072447 ,
283914144 , 18.597009 , 37.234224 ,
420813242 , 133.150659 , 12.637329 ,
267404060 , 50.103015 , 3.654182 ,
572501164 , 236.872195 , 16.383021 ,
343503091 , 182.341264 , 16.910716 ,
236909057 , 215.392109 , 4.756477 ,
353615233 , 329.261444 , 7.457662 ,
461112038 , 242.964031 , 23.697004 ,
278916237 , 36.212944 , 4.162475 ,
316007182 , 132.903046 , 19.2803 ,
316708009 , 185.607944 , 5.149223 ,
328405193 , 228.000891 , 41.55321 ,
297305012 , 168.596539 , 18.725004 ,
406109046 , 150.353091 , 11.819743 ,
81608068 , 121.92794 , 24.551791 ,
450015155 , 149.600824 , 25.143227 ,
346505167 , 237.757416 , 21.459587 ,
491912156 , 154.977005 , 22.710009 ,
527202052 , 220.848311 , 0.251801 ,
378814043 , 328.496976 , 14.167906 ,
145515067 , 257.581 , 53.628861 ,
397204199 , 174.160564 , 40.096303 ,
153713057 , 238.145147 , 54.605239 ,
202001181 , 188.123977 , 12.32182 ,
565506089 , 148.948819 , 22.104784 ,
487206101 , 156.412429 , 0.777552 ,
372012045 , 321.765545 , 21.696969 ,
167810179 , 323.470035 , 18.750976 ,
502204099 , 175.865645 , -3.932425 ,
333615120 , 145.610399 , 31.922173 ,
104605053 , 121.968244 , 51.362496 ,
337307223 , 239.595032 , 35.629553 ,
51402036 , 235.67538 , -2.512951 ,
230116034 , 208.936683 , 33.578415 ,
450016151 , 149.380141 , 25.31447 ,
156109226 , 267.539111 , 33.214276 ,
90306011 , 21.571411 , 26.348844 ,
332406185 , 133.057617 , 3.835786 ,
144301085 , 253.119846 , 13.131133 ,
267414058 , 48.149898 , 3.672617 ,
298101215 , 187.741695 , 30.629121 ,
50507059 , 247.854122 , 35.798686 ,
104815150 , 166.718688 , 16.131045 ,
407010196 , 170.104793 , -5.222477 ,
212805122 , 202.429479 , -2.298319 ,
232605250 , 224.913634 , 1.094194 ,
37410163 , 211.974362 , 54.434214 ,
66808124 , 38.829776 , 2.482438 ,
566512050 , 232.665415 , 7.492402 ,
559010098 , 151.920405 , 1.104639 ,
228809159 , 193.08142 , 38.292203 ,
381003066 , 34.373847 , -0.604726 ,
37406039 , 216.936838 , 55.128401 ,
3715024 , 139.327028 , 28.461374 ,
419409189 , 172.205504 , 11.172843 ,
237810041 , 211.471674 , 52.456482 ,
427801037 , 238.122091 , 0.198993 ,
140103185 , 220.656145 , 7.929061 ,
335804135 , 203.936506 , 41.700364 ,
321505224 , 205.465473 , 37.282436 ,
6611079 , 54.356882 , 7.15147 ,
574504240 , 233.434758 , 20.384924 ,
434709023 , 180.090991 , 17.560089 ,
343909112 , 190.383864 , 40.382893 ,
566912074 , 256.252322 , 41.105917 ,
445704186 , 150.896235 , 3.321269 ,
342109204 , 196.380543 , 11.449421 ,
145516104 , 257.968447 , 54.591227 ,
118105178 , 45.506703 , 24.364082 ,
104814094 , 165.151861 , 16.213311 ,
213210088 , 168.960497 , 21.990407 ,
309709159 , 220.064072 , 19.044298 ,
342104142 , 195.459416 , 10.394742 ,
527711125 , 190.777037 , 32.484966 ,
502013043 , 164.905953 , 28.315426 ,
362909012 , 342.832637 , 17.528964 ,
32011043 , 187.71468 , 29.672613 ,
399708108 , 161.014307 , 38.307651 ,
316703174 , 184.246536 , 5.683578 ,
91214122 , 164.615383 , 8.104961 ,
419415208 , 170.930129 , 11.881894 ,
144315109 , 253.0798 , 15.695575 ,
155801022 , 275.621172 , 47.373218 ,
450705106 , 219.77131 , 17.485812 ,
149712087 , 201.219109 , 51.180317 ,
369305117 , 44.086291 , 7.744731 ,
584108022 , 215.360398 , 32.725786 ,
205109076 , 162.703451 , -0.538156 ,
152505186 , 231.146011 , 40.126206 ,
19014098 , 181.159865 , 28.100618 ,
144714035 , 251.407461 , 32.124453 ,
275510214 , 138.979248 , 20.896114 ,
151504143 , 245.247324 , 56.311642 ,
372007162 , 321.463378 , 17.828056 ,
237808033 , 215.487247 , 53.075434 ,
563001190 , 173.79031 , 44.959579 ,
449706156 , 215.170399 , -3.716734 ,
150201195 , 208.743915 , 51.194431 ,
505010060 , 184.40813 , 26.796893 ,
462602068 , 260.32085 , 35.412666 ,
501307124 , 47.708693 , 16.205904 ,
566601081 , 248.200336 , 25.698262 ,
102703068 , 193.945707 , 21.936952 ,
228813064 , 195.4571 , 37.624575 ,
96201024 , 185.008733 , 3.434261 ,
582304157 , 202.49336 , 26.354591 ,
403010194 , 161.623076 , 22.313712 ,
220306040 , 205.931901 , 7.965494 ,
342411129 , 143.563293 , 38.010959 ,
248811184 , 4.07466 , 10.054357 ,
220413244 , 245.971362 , 29.827652 ,
497011045 , 158.644151 , 53.243784 ,
299707092 , 188.324032 , 25.60694 ,
571301063 , 232.32745 , 18.457694 ,
303115241 , 165.57393 , 53.051193 ,
83402196 , 144.636898 , -7.450109 ,
21101165 , 40.094278 , 0.220007 ,
528306060 , 144.328588 , 56.241733 ,
49203053 , 195.87337 , 18.78977 ,
236516131 , 243.937367 , 9.221905 ,
456314004 , 228.711647 , 13.711154 ,
321708058 , 95.790753 , 39.098651 ,
340515163 , 155.854587 , 11.919357 ,
374205250 , 19.475713 , 10.602204 ,
462604118 , 261.263156 , 36.73319 ,
8216201 , 11.005366 , 4.435255 ,
468703005 , 8.675895 , 35.030595 ,
564404083 , 257.500401 , 26.082856 ,
90910237 , 150.537064 , 36.154518 ,
66901130 , 320.14843 , -4.416804 ,
353814039 , 287.264662 , 50.464358 ,
451311191 , 207.145034 , 11.728783 ,
150702085 , 179.025034 , 33.958542 ,
559415184 , 215.346157 , 30.00152 ,
403112015 , 189.720757 , 11.869299 ,
142310168 , 261.699572 , 54.725575 ,
285411081 , 45.138375 , 7.130444 ,
142916201 , 201.724208 , 15.753449 ,
133114077 , 240.379281 , 6.312532 ,
76415185 , 345.898418 , 4.44947 ,
248505094 , 323.776022 , 13.612127 ,
213116184 , 137.980061 , 38.104677 ,
154309133 , 272.656797 , 36.312305 ,
240803245 , 247.276943 , 9.739952 ,
173315022 , 341.79189 , 8.895383 ,
123904060 , 181.885034 , 52.171501 ,
189309131 , 163.60296 , 28.35258 ,
163307166 , 47.392731 , 34.473677 ,
199803134 , 181.498252 , 1.043529 ,
487101158 , 115.5656 , 57.019114 ,
241606018 , 262.9955 , 7.993516 ,
162710115 , 34.622206 , 29.230739 ,
572206137 , 209.619278 , -3.204361 ,
157002022 , 338.104862 , 10.081933 ,
226816081 , 155.278218 , 18.645917 ,
337315209 , 237.127187 , 38.754228 ,
341509196 , 253.09927 , 5.834658 ,
158406022 , 357.350026 , 33.842657 ,
254007098 , 35.753589 , 38.918876 ,
99605090 , 149.729451 , 40.888369 ,
435311173 , 217.64608 , 5.764893 ,
417506249 , 173.278362 , 0.333932 ,
219408150 , 232.734881 , 27.42847 ,
213214204 , 169.413023 , 23.227712 ,
238206105 , 248.611718 , 23.19057 ,
254007217 , 35.409133 , 38.665511 ,
482502228 , 349.157649 , 36.926344 ,
264910084 , 338.968238 , 29.80163 ,
505304171 , 84.589302 , -3.517552 ,
290113159 , 33.203262 , 2.389231 ,
135401082 , 235.9934 , 2.166707 ,
103614183 , 168.960785 , 10.701084 ,
409209225 , 177.338116 , 7.010238 ,
