name,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,pmra_pmdec_corr,dist
S2463,3725027644081784832,205.09761497737023,0.1624439054080253,9.314162268146696,0.11313286414317125,0.14209792542983532,0.1750816555833266,-0.615466808894813,0.40189831359555406,-0.7889429477980447,0.22777959286830082,1263.0831035672895,2.4537802815467775,17.934786,610.1448239218972,11.318096141671301,1.1089554,,,NOT_AVAILABLE,,,-0.14205112,9.216087681350032E-5
S2464,3725667044453023360,204.33474661727598,0.14487509325541068,9.118962669562908,0.09406922010566504,0.011456985516890348,0.15588909921067368,-1.3982493193924852,0.302356698549884,-0.45207140183064526,0.1753799259173211,1435.6737042710017,2.629474710523972,17.795727,665.2712130485772,11.185525097393176,1.172596,,,NOT_AVAILABLE,,,-0.018525088,6.484100698896965E-5
S2465,3724886670370794240,204.40228138431442,0.07844683569784995,8.692743178921623,0.05645377742493385,-0.03293569304597109,0.08478408992802765,-1.2046441579253444,0.17846588631595992,-0.8535692969248105,0.12778301590522906,3473.7939904799623,3.3295783771414316,16.836355,1428.5370734217313,14.423318885388996,1.3940086,,,NOT_AVAILABLE,4524.6665,,-0.05980019,5.931590001157949E-5
S2466,3724831896652350208,204.39533492215998,0.2123168959192114,8.243484921761981,0.16865879589067345,-0.11487051472649396,0.2781848876881784,-1.810518049720237,0.555961278904787,-0.7232300082068154,0.338044463520113,729.6641161749307,1.8650335640328388,18.530558,337.51554278426164,7.304499135968171,1.0974617,,,NOT_AVAILABLE,,,-0.39869308,6.609168240384268E-5
S2467,3725739749659860224,203.85544670829557,0.14480014873217767,9.42741232871022,0.11733368760053256,-0.06711952194706651,0.1879625731038877,-0.9103177709995686,0.3076696826253165,-0.8645626113066981,0.19577740894801765,1615.1771211247344,2.565324207999234,17.667816,768.1061733205993,9.802637335354184,1.1127892,,,NOT_AVAILABLE,,,-0.33159557,1.0202932454354031E-4
S2468,3725842730090867840,204.3698005426059,0.12452084652771657,9.710637661321979,0.08551585954055656,-0.023025086295577618,0.13954051681562532,-2.0358896107502686,0.2555624014277074,-0.944373145323804,0.14485890815160243,2359.288831904439,3.0805623412536614,17.256413,1103.5691320012324,10.978438465997264,1.1245499,,,NOT_AVAILABLE,,,-0.11738848,3.776581726255329E-5
S2469,3726264221001385728,204.95118983217085,0.09348920955304918,10.298530531461648,0.05825908589287236,0.023119911207576678,0.10079783460394534,-1.1763095908349857,0.18879715032549851,-0.632988834628451,0.11560864381284475,3285.59798197035,3.409855213235,16.89683,1314.2182248626489,8.971694788270733,1.4438095,,,NOT_AVAILABLE,4447.6,,-0.019812515,3.2070661798252216E-5
S2470,3726295797600982656,205.12956449105744,0.09172867399137932,10.546411552653513,0.07524545192645322,0.00942200458196318,0.10591397002561724,-2.5441841963517104,0.19448862695639238,-2.7579793193507807,0.14509137035719763,3542.2230875771315,4.366914828731465,16.815176,1670.68637674989,9.06703181551347,1.1356564,,,NOT_AVAILABLE,4911.05,,-0.40426216,3.674903385928377E-5
S2471,3726187152108240512,205.18077782988536,0.06998883839886107,9.931571412913014,0.04213596043419399,-0.0015089621332592309,0.07502586720336696,-1.4572216368349606,0.12043234230043585,-0.8096662353686791,0.08383033509764531,6760.273639924523,6.726837607102722,16.113455,2978.950656092888,13.867457738683466,1.2507696,,,NOT_AVAILABLE,4885.0,,-0.033092793,3.567020977780397E-5
S2472,3726167631481506304,205.33524601931296,0.06281098268426168,9.718176881885721,0.04613290552919209,0.017672455587502182,0.07511461196946406,-1.1677601801493918,0.12302522623672893,-0.6886511794768386,0.09017990246586888,6511.091429851496,4.900258360891021,16.154232,2550.495560616409,14.678977475651951,1.4579792,,,NOT_AVAILABLE,4636.235,,-0.26208788,5.790438260623702E-5
S2473,3725419585617591808,205.61829643087964,0.07993318645032166,9.678055445135366,0.06091761329389654,2.631576792806519E-5,0.08534334351866683,-3.3532916701509965,0.17834014341925067,-1.0825716865361439,0.11467221839058278,3706.7711385164707,3.323102389845587,16.765877,1833.2955351645458,12.740954912412292,1.0337238,,,NOT_AVAILABLE,5176.25,0.1657,-0.15559255,4.4326976771588175E-5
S2474,1451867858522224000,208.05714876571037,0.1450888285463076,27.558297721246234,0.1354203662652128,-0.017548602026847177,0.22409238371312784,-1.5935579718156307,0.3293558176838614,-0.5959119842563699,0.21720938353485247,695.2031511130085,1.2820692195973247,18.583086,330.3051793143301,5.435260810193351,1.1353168,,,NOT_AVAILABLE,,,-0.16148736,4.547932184535611E-5
S2475,1451450662578706560,207.30337598735676,0.040732545651917126,27.024655411830643,0.03837560650076562,-0.08103366443966126,0.05815617552156906,-1.2572130722337156,0.09690631464496806,-0.5401192185532004,0.06898876621325893,4707.732195436003,3.2335817105379943,16.506336,2151.30855550577,21.90137154058864,1.2061958,,,NOT_AVAILABLE,4886.0,,-0.2689542,4.960232760448115E-5
S2476,1451707952595516544,206.77175566058952,0.03858594045913342,27.3581815526445,0.03282386478995956,-0.04101013328342034,0.05608548656151895,-1.7695207011123353,0.09563329428441152,-4.27188313105052,0.06028522000273706,5668.810930304252,3.127933393361712,16.304636,2692.200526064989,11.790049626135875,1.1100559,,,NOT_AVAILABLE,4996.0,,-0.20559728,5.279045708008244E-5
S2477,1451525021348391680,207.12505641544308,0.050639558017510494,27.413095179782307,0.0450457595872836,-0.1086973972636476,0.07114900892452442,-0.6170982974332402,0.11768726991983697,-1.028004648772066,0.0777012342885562,3284.369802273939,2.2775172981347787,16.897236,1376.7302253737087,9.218928340042828,1.3446293,,,NOT_AVAILABLE,4929.67,,-0.18534392,1.1208792451694867E-4
S2478,1451607862677650816,206.31063360210513,0.062278857051595866,27.14892324496511,0.05166506870246172,-0.11991896942415514,0.0918233231530597,-0.6324697989853505,0.15056464692958674,-0.38150457159159,0.08720903672415507,2282.733853128374,1.9172139451893657,17.292227,1026.1415688107224,9.71096126445088,1.238699,,,NOT_AVAILABLE,,,-0.11914061,8.252960486446022E-5
S2479,1451808008153580800,206.4652465012438,0.04855953131856807,28.168306378887454,0.0435915578434518,0.10487730492152988,0.07224912651570958,-4.297138511509795,0.11571737254596796,-1.7171841368620493,0.07222726975385603,3974.721179801043,2.765961167485662,16.6901,1908.5140928935878,12.23141923550364,1.0658188,,,NOT_AVAILABLE,5098.1,,-0.007091086,1.0202948266740723E-4
S2480,1454777578606667392,205.5332062367355,0.045648164326668544,28.166061161825755,0.03380394859310056,0.10019519015855548,0.06507607134446097,-0.4357970384556058,0.12196125611169394,-2.605759907649656,0.056384524314301854,5362.360093385951,2.8809569054214257,16.364975,2693.516347986864,10.239979966159359,0.9954119,,,NOT_AVAILABLE,5154.473,,-0.08024807,3.8778275757591987E-5
S2481,1454831385956392832,205.96459758962988,0.07607730104602607,28.393353909302053,0.06367110868344047,-0.09722397328422196,0.10601250070603835,-0.21636733328151325,0.18312960989178495,-2.6540349795160356,0.11729707096742444,1830.0451878466138,3.1836323895121814,17.532211,900.5586621060665,9.195904527012043,1.0442486,,,NOT_AVAILABLE,,,-0.16562316,4.633150556981057E-5
S2482,1454831905650198272,206.02914464228277,0.04157355567998181,28.44380644189122,0.03443993790270446,-0.04814474102980172,0.056521190025963945,-0.7369071960409198,0.09577970344765789,-3.2112743710843183,0.060449998510679975,4851.135431243579,2.854990309612424,16.473757,2329.630851632022,11.430481170639561,1.0871363,,,NOT_AVAILABLE,4999.857,,-0.10855728,1.0471356318909375E-4
S2483,1451846731578732800,206.77094431798702,0.03216816665771378,28.57046658179269,0.029192723411514982,-0.05266361817934448,0.0453396192025868,-1.720069127358562,0.07934614667437284,-1.133158773743695,0.05078056436650208,7470.031112830144,3.8674196747164364,16.00506,3416.269046062615,9.962789669710073,1.1814623,,,NOT_AVAILABLE,4886.0,,-0.2538637,5.8904360883165145E-5
S2484,1452264236759526400,207.57797926768663,0.06363496273499347,29.125424476645414,0.06389636193637761,0.15923598053658244,0.09215180462822341,-0.6719080448802341,0.1418496661928837,-1.6228853372814314,0.1062317921164715,2378.3483588663053,2.2622626204486767,17.247677,1165.2681458471839,12.073651766866433,1.0643578,,,NOT_AVAILABLE,,,-0.14965793,7.739747232807093E-5
S2485,1452344707266844416,207.82595017879444,0.036266874782925014,29.176600118828365,0.034318374735132384,-0.043805032948028615,0.05106994393473284,-1.2712129752250734,0.08567313156624674,-1.6306999737023498,0.06563260912583228,5066.293580989663,3.0598904656856662,16.42664,2317.97210374297,8.56356825899605,1.1773882,,,NOT_AVAILABLE,4908.0,,-0.1284733,4.3504318437019546E-5
S2486,1245002751575562112,207.82454640506703,0.12531214697570123,18.07710711455295,0.1250404586052458,-0.02895943969037773,0.19274952163486125,-0.909746106388882,0.38374285389701224,-1.0635847535493699,0.2659427868337709,962.1906804825026,1.828520510060801,18.230213,480.8414339483959,7.8294358533922805,0.99243927,,,NOT_AVAILABLE,,,0.16397738,1.058850915107623E-4
S2487,1247753630884112000,206.115683143033,0.11150830200546658,18.450845215795542,0.1199255674196768,0.24784776662477287,0.15554905658621512,-0.8132398754432943,0.29355815005688274,-0.9122766612507666,0.2260930394172571,1456.3113138467925,1.8971646213606184,17.78023,741.407492624728,14.735359657710632,0.9769974,,,NOT_AVAILABLE,,,-0.10927469,1.2326324661657512E-4
S2488,1247692019577422080,206.14623301241966,0.11026693575556398,18.13148943024559,0.09568778255843804,-0.025089864951699188,0.14271448232641107,-2.526042351896751,0.2916743437008489,-1.0862760739584283,0.18600916865247455,1236.9675406029342,1.7210366797628995,17.95747,604.7606477952083,6.97521963640394,1.0310307,,,NOT_AVAILABLE,,,0.08501795,6.457322493923759E-5
S2489,1247752084695887360,206.0267083452977,0.06128201964046694,18.508199574528515,0.05198695593189524,-0.03601311864725317,0.07634083075021157,-1.3644376095106237,0.14456950452184134,-0.6837335068149262,0.10046440452930253,3939.6015508441947,3.1156531891125825,16.699736,1615.5896706758747,17.796071138889868,1.3809252,,,NOT_AVAILABLE,4913.0,,-0.029868513,1.0151564666271817E-4
S2490,1248189071848499072,206.39403260322106,0.06366745560457655,19.169523589324612,0.058312223870571944,0.04912559619766414,0.09577450122100822,-3.6146033799452835,0.1526563391954278,-1.040947037541656,0.1113791358586855,3401.201936374129,2.8240611147772783,16.859285,1596.8042393141911,10.238856950841345,1.120266,,,NOT_AVAILABLE,4941.95,,0.109230705,8.195005192181744E-5
S2491,1248281155947319040,207.19312817288713,0.05901940851496127,19.381795334931148,0.05487178236393684,0.011461179807968982,0.08261012844052691,-1.3143791128714444,0.15354669420868364,-2.3095661205365627,0.11521774673503495,3575.7130936416534,2.825822606553708,16.804958,1759.804000513289,10.666650025526897,1.0309563,,,NOT_AVAILABLE,5161.71,,0.17022462,6.789685944022289E-5
S2492,1248225939847753984,207.2901966029955,0.07625383522691818,19.252475715383895,0.06761991291432909,-0.049915712383052785,0.10566131058898166,-1.3961749173098745,0.19083364699838953,-1.7983682138359878,0.13019069359426014,2793.6718689171194,2.6428678544703352,17.072927,1370.347868722975,12.225628357868647,1.0506134,,,NOT_AVAILABLE,,,0.07533092,1.0072018885128778E-4
S2493,1248262219436215296,207.60066632533614,0.1069862531389105,19.598009069104844,0.09851164804535366,0.15450749364037486,0.14545603634767887,-1.2497541693406524,0.2861180565930639,-0.43563378972408434,0.19682132597995894,1308.613232066556,1.878871208732932,17.896338,617.1355895947208,10.068173862124324,1.1172981,,,NOT_AVAILABLE,,,0.017453631,9.693143760704539E-5
S2494,1245183625532645760,207.78511077888095,0.09149706554783724,18.823620265940587,0.07837551093515122,-0.14908354711395128,0.13648241757471097,-0.6682121825900063,0.31503969938216236,-1.6428996047701807,0.1813709100516545,1778.6790294535313,2.412760563111657,17.563122,877.8092969240957,8.197583075860303,1.0536804,,,NOT_AVAILABLE,,,0.3939448,1.1610946477296122E-4
S2495,1248265831504093568,207.8468635286527,0.05748877376672158,19.627210657211638,0.055748715809143416,-0.024495446200686437,0.07165547911566718,-1.211277604107909,0.15611585538819234,-1.615452906206599,0.11211517475403891,4321.863382103733,3.7341005340114375,16.599188,1960.152281201835,11.17988022511615,1.1965561,,,NOT_AVAILABLE,4888.0,,0.0804038,9.596446294058687E-5
S2496,1249752199425911680,208.17436607210436,0.07631533914201813,19.60460242301914,0.07040559127087546,0.050432165617675065,0.10800845167959283,-1.1865792374916841,0.2046677494413801,-1.091400229898149,0.14969565200786658,1785.8047130950101,2.089969245197596,17.55878,822.5928637814019,7.14196197356408,1.1574764,,,NOT_AVAILABLE,,,0.113695115,1.0276214498192965E-4
S2497,1482711878397103232,212.73761104890386,0.021990335094808435,36.31094490107948,0.026715451734002176,0.028112143096010116,0.04075202978014535,-5.835104146712487,0.03691060619674013,-2.9137139437043924,0.04929047594980601,5794.501071729592,2.4651580491303595,16.280825,2817.3299539153813,6.302809255624843,1.0594988,,,NOT_AVAILABLE,5096.33,1.427,0.3131569,5.662720387992803E-5
S2498,1482609795614403840,211.44631817041997,0.02329025949485544,35.630145199951734,0.026718693254451198,0.010610762319007802,0.044255734155840214,-1.713822798152729,0.04437642510617385,-3.9528695420241,0.05364904782923056,5276.559291389391,2.055231627680313,16.382488,2596.5541782785267,7.238398328106724,1.036087,,,NOT_AVAILABLE,5152.72,,0.14614612,8.581850267576489E-5
S2499,1485121114531949184,212.43037143043878,0.030545305084372185,37.96884500841484,0.0359864768440338,-0.026021687358447582,0.057782074077056225,-2.2724264626194466,0.05445526413534226,-1.4779311690992363,0.06617193157749214,3943.7686816023374,2.0070233143850458,16.698587,1891.5220808822935,7.926076062218987,1.0860367,,,NOT_AVAILABLE,5022.88,,0.14063305,5.829169974479122E-5
S2500,1485100567408446848,212.73707533413557,0.05769721905755174,37.722773156189476,0.07177622090720927,-0.03938340783238512,0.11298656881173189,-1.3978827782066503,0.10038123708030601,-1.9233974272519032,0.12656134923097026,1680.9888786116774,1.4318132240682862,17.624454,836.7982500342702,9.140715419787233,1.0682049,,,NOT_AVAILABLE,,,0.23152195,6.586075837126663E-5
S2501,1484364989833143680,213.75194858090367,0.05766318779084067,37.39651049686169,0.06722534282778872,0.0037997484653127744,0.09881452942413163,-0.7602148912056355,0.10609313833316984,-0.6208827842906722,0.1214807936648004,1441.1668986185286,1.3101538201324843,17.79158,681.1401732053381,6.1975822609385505,1.1507835,,,NOT_AVAILABLE,,,0.21035571,9.730865798776517E-5
S2502,1494253550736645760,218.63790293754244,0.12109266636901173,44.94671323367301,0.11022211848737322,-0.04182182514099602,0.1475794911997779,-1.0003698058048371,0.21769787460305004,-1.1343918731883202,0.21150214005736243,818.4641252319257,1.4649456184198406,18.405867,412.12180913680953,7.453398444985637,1.0450287,,,NOT_AVAILABLE,,,0.23520967,1.1085130780604405E-4
S2503,1494194696801294336,217.5135450299206,0.043134038700578525,44.547938066802985,0.04485740171812585,0.0055534065240237865,0.05763517509377692,-1.7012487127123501,0.08537161971118845,-1.5592675882220446,0.0851918155951368,3033.6247123121543,1.9469186885371939,16.983461,1453.5395583418906,8.516022714285038,1.0727997,,,NOT_AVAILABLE,5038.25,,0.11040417,7.356703125109796E-5
S2504,1494357420225826560,216.8788272936927,0.09180518952602522,44.452377346403146,0.10487693030215994,0.23270607482093048,0.14393983968060559,-1.4695426828105,0.17169252457150277,-1.4276706234945702,0.1832013685116484,930.1201186787233,1.335324718595693,18.267017,466.4674302608826,6.02066109338209,1.0145359,,,NOT_AVAILABLE,,,0.088113345,1.3262041012929951E-4
S2505,1492660190885456384,216.9652731406447,0.052019115932006185,44.08122375082307,0.059993880167527804,0.06315134757738483,0.07501745446943134,0.42957922930573605,0.10137655058797672,0.8046970289962461,0.12170671202701064,2377.4794348768073,2.259420219452793,17.248074,1124.4271491793481,9.531564061357575,1.1136341,,,NOT_AVAILABLE,,,0.23465556,7.751696476412293E-5
S2506,1506456828431369856,216.11176846547252,0.043306591262450324,45.14881763968819,0.049864680994642134,-0.12118440318878212,0.06500642270051354,-0.7147857122737641,0.08343894198203444,-0.6840533789344085,0.09276111501167,3502.7721395539324,2.9185918520766836,16.827335,1597.4447339324431,13.710114248783592,1.1835155,,,NOT_AVAILABLE,4889.0,,0.09854927,1.2344219242364223E-4
S2507,1494422604945632128,216.36211029331176,0.0405131450578137,44.72928624933414,0.04391483076785867,-0.04099843805874925,0.0642239775212656,0.33619142203076363,0.07469454084644017,1.2005623091080682,0.08030492601545557,3611.2094117472348,2.4102317849620083,16.794233,1744.2659354476527,7.249591659759773,1.0625172,,,NOT_AVAILABLE,5410.12,,0.13875668,1.7677200852897392E-4
S2508,1492939771780407936,215.96339556960658,0.054204107894891225,44.795450303625984,0.06003152177520527,0.10956275669500254,0.07900216162006436,-1.2121600582990357,0.09958991835444568,-0.9337791901551428,0.11290119591527954,2386.608624921105,1.910627307891086,17.243914,1143.5699547490906,6.723490985296242,1.0941811,,,NOT_AVAILABLE,,,0.2471331,9.01903169718155E-5
S2509,1505027806911974528,215.35709082308765,0.043591049558804135,45.4847600311193,0.04615181164064775,-0.11897711762512701,0.061541455610190296,-0.8641268940808982,0.08033670029790549,-0.8182386155446366,0.08554814513183641,3618.983673985001,2.3910465866749986,16.791899,1545.4331718366288,8.038666632422283,1.3163147,,,NOT_AVAILABLE,4752.22,,0.1303915,1.6078582770009912E-4
S2510,1506514793309931904,215.99691471684642,0.028533455402363038,45.895914392670086,0.030027221535125114,-0.056627379268403465,0.03976416575311153,-1.3610060017054086,0.05153260813700767,-2.488686062253809,0.05622736842644778,6638.649118491956,3.612435089782053,16.133167,3150.764229432391,8.774815030379502,1.1089382,,,NOT_AVAILABLE,4997.0,,0.090736195,1.0409534389914702E-4
S2511,1506504966424802176,216.40267474307316,0.03040873400812972,45.83560848062951,0.030030428477531432,0.03398522254380259,0.040620755227947496,-3.211988694168359,0.053448465008254994,-2.257107892699283,0.055100294989443244,5820.531767843457,3.3237881960139806,16.275959,2722.4519082576317,10.35758474412672,1.1272936,,,NOT_AVAILABLE,4976.25,,0.12630656,9.416692392552893E-5
S2512,1494476996411443840,216.6487371234748,0.026071360633797166,45.409626145236224,0.028568913574129867,-0.09612321102739592,0.035764358528699684,-2.0497954647061096,0.051423144650765674,-1.5168011276822915,0.05287977118949409,7139.223775718741,3.7068000366166385,16.054237,3272.835928068717,14.554534828872582,1.1736193,,,NOT_AVAILABLE,4903.1,,0.14835253,8.47448889511446E-5
S2513,1172619465872571776,218.02978588704238,0.07835174824163171,8.235044733861164,0.05130734117550364,-0.03729320485421667,0.08523675193028254,-2.3383225589557517,0.11384466522807966,-0.2961616647103008,0.10787803258453485,5215.158391375602,7.113645515740188,16.395197,2312.902323870959,12.389899221865896,1.256937,,,NOT_AVAILABLE,4796.9937,,-0.10841545,5.680264788134006E-5
S2514,1172587923632680576,217.6593247736877,0.1629754832867363,7.9758307932297505,0.21520785605357878,0.06743936844441518,0.29613429582195516,-1.1763995862638392,0.2695112419995193,-0.6984945467688753,0.23186669345966493,1883.5792400398077,3.946373391700321,17.500906,875.540428194339,17.46349173840805,1.126627,,,NOT_AVAILABLE,,,-0.029137762,1.0180187940317537E-4
S2515,1175988296484962304,216.45167068420312,0.12059242115759715,9.28287981177208,0.0885038815565472,-0.12608791957354648,0.11405416253835796,-0.6486518408437707,0.25603131966704606,-0.8338625434452359,0.1836824125614499,1580.934744275707,2.587034110169043,17.69108,713.532598143895,11.802002625496993,1.2263908,,,NOT_AVAILABLE,,,0.23532538,3.519726155562801E-5
S2516,1175890306806714752,216.64378095604638,0.05828133924640061,8.771317686626144,0.048343028384805205,-8.699457863709511E-5,0.05937031075817522,-4.422461497679006,0.1308190615674268,-0.7550702057807664,0.10239490978888165,5621.883140688857,4.633842204546477,16.313662,2712.26380026927,11.908059924584233,1.0754652,,,NOT_AVAILABLE,5076.827,,0.14448783,8.487808630092465E-5
S2517,1176315611648307712,217.18850253113368,0.07123652372915898,9.440378634345599,0.06431618869155138,-0.0015602714715873705,0.08166686752103652,1.01011628221009,0.13988258076319574,-0.9691662052521528,0.12738123002190635,4131.815111094075,4.006618104270833,16.648014,1903.4596798152263,10.274607492290514,1.1430111,,,NOT_AVAILABLE,4971.953,,-0.1243505,9.852098415529641E-5
S2518,1176122887875874304,218.07037185980766,0.13745476323018696,9.30455454149092,0.11194410944625537,0.18378597194512125,0.15293361119652008,-2.6023042897040973,0.29333760959196664,-1.9933672372735758,0.19833381547222556,2562.7796628486344,4.6496189489146795,17.166588,1258.1313324113662,0.9428982721069927,1.0458031,,,NOT_AVAILABLE,,,0.20214751,5.3066571423220844E-5
S2519,3650808517558470784,223.1962803675755,0.06172863976261113,-0.6959047809852473,0.05492870027459878,-0.02948515701448516,0.07251819073007834,-2.4223823096969888,0.13358233097585032,-0.6026891632546801,0.1158781300763292,5779.262968532888,5.237916077067642,16.283684,2561.247436190414,13.829492962156555,1.2310457,,,NOT_AVAILABLE,4985.0,,-0.015422362,1.1971818735133626E-4
S2520,3650442105308730880,222.87311708905628,0.09896024316394336,-0.7914581860177085,0.07852280920020917,-0.06488109161584868,0.10317687576212978,-1.0445077829538836,0.21124297496185301,-0.5002170384589569,0.1758168095940814,2241.841810476832,2.4432959086089188,17.311853,940.3764334141975,6.354480793370378,1.342516,,,NOT_AVAILABLE,,,0.05975553,1.0127556055834346E-4
S2521,3650390428262156672,222.82590478829206,0.0583469822999003,-1.2000287523491808,0.04866130529909563,-0.19361157321105749,0.06786492524841867,-0.9591410611402953,0.10906966604292063,-0.5395952253904455,0.1067116702959517,6691.9097386162,21.168440517309612,16.12449,2406.8435759212675,30.53764012398085,1.6281385,,,NOT_AVAILABLE,4309.0,,-0.23565492,9.94246003772552E-5
S2522,3650855315522237312,223.41098349285102,0.059375746869126125,-0.3596220832261763,0.048666127553263015,-0.1237430172586676,0.0717296525653721,-0.9918218777733463,0.098881495250984,-0.41503331812685273,0.09462179979164118,8437.355579293817,11.012132752314832,15.872849,3177.1041996398185,21.890649495458085,1.5488596,,,NOT_AVAILABLE,4393.3335,,-0.12780991,2.756467698928962E-5
S2523,3650409184383598464,222.58493134742395,0.05708003321256859,-1.0063328839060057,0.050538898208830285,0.015588494883554122,0.06535981364758663,-2.397752962317699,0.12031834383469668,-2.9097863047278283,0.11472842863360028,6634.999640070086,6.093478789612517,16.133764,3139.303877709342,22.00489173958743,1.1127653,,,NOT_AVAILABLE,4954.6665,,-0.19047667,7.612411467323714E-5
S2524,3651118854715619584,222.83045190531064,0.05511081369523952,0.0638606437086897,0.06380751488151805,0.09238575826636737,0.08515049553539782,-0.8147242319618615,0.11829167083338049,-0.3510482606234685,0.12129114256147353,6218.072927794568,33.22281245968387,16.204226,2169.1015145373826,40.60501664436858,1.6872797,,,NOT_AVAILABLE,4186.7524,1.061,-0.3423439,6.513970849105708E-5
S2525,3651072945810096256,223.06511211611613,0.27652257197155977,0.079432759584078,0.33126132405256686,-0.28471792764492837,0.33721575510786755,-1.2337547865459015,0.5117286571062982,-0.5915386162606914,0.5548340398485023,559.1806134465731,1.727342626483804,18.819485,264.6913527746186,8.391899747889454,1.0892944,,,NOT_AVAILABLE,,,-0.3562848,1.106546835540905E-4
S2526,3650705644502019456,222.31174497129155,0.08930197667447412,-0.3606915621979618,0.08121594578722867,-0.04502105070850013,0.1055372714850025,-1.006481390055673,0.17779434659492782,-0.5736834125994426,0.18673136761638365,3269.0137549033484,4.182289534659961,16.902325,1345.9287653088586,10.224483865296989,1.3750648,,,NOT_AVAILABLE,4803.3335,,-0.2551551,5.56724822860083E-5
S2527,3651482140229281408,222.13236572452593,0.07726529233572797,0.028556577428040915,0.06081276556915161,-0.05838747161992543,0.08571762446987159,-1.7164430853140709,0.15987434822542956,-3.831720419792548,0.1666674873344658,4498.3289479347895,4.186966809567408,16.555738,2168.957237741592,22.984164695310803,1.0686846,,,NOT_AVAILABLE,5093.41,,-0.33705357,5.5320105992763386E-5
S2528,3650712001053657344,222.33664440514963,0.05915995271405894,-0.2178216830256011,0.04896344231201034,0.06539108880104978,0.06713605659716605,-0.9801422556162751,0.11145771643300874,-2.324713610353065,0.10448445929126265,5595.283290437262,4.6125669024462415,16.318811,2655.957147609475,12.395283750846508,1.1139479,,,NOT_AVAILABLE,5011.0,,-0.11305962,5.967096813433931E-5
S2529,3651485365749466880,222.05341419562103,0.06651484963474333,0.058317189512956245,0.05996924279425302,0.03492228276596678,0.07946657943549476,-0.13574359221825702,0.12521976008267552,-0.6822045869614558,0.1216859484211616,5307.52635728585,4.200023449534111,16.376135,2388.1903763949877,18.16464605812029,1.2071848,,,NOT_AVAILABLE,4961.7134,0.615,-0.23354255,8.75092797593418E-5
S2530,3651436506200961152,221.60334933407412,0.1587064485481129,-0.47901882131536494,0.12703420890462447,-0.4297906202002551,0.17602245635805658,-1.0081551400192592,0.2864478217538831,-0.7541112283067906,0.23168387632296167,1058.1632045408116,2.0894884096491797,18.126984,502.22126154082633,6.90261962013986,1.1707535,,,NOT_AVAILABLE,,,0.009811592,5.404644087321612E-5
S2531,3650515149817409664,221.7677994630629,0.2118415548741027,-1.0826596725659783,0.16017706509655297,0.20227767542049638,0.2379457899698125,-0.9738132899987297,0.3534534674390329,-0.5644691095038727,0.3151162557432217,831.6975112665406,2.1662388497037237,18.388453,355.9898016675583,16.5322604307255,1.258482,,,NOT_AVAILABLE,,,-0.058524758,1.083120839090292E-4
S2532,3650510476893001344,221.6520131909221,0.11284612622809852,-1.0667270433322973,0.0880386814448586,0.03682427062336597,0.1260513951355263,0.47172507160509336,0.19883643570155402,-1.1270064306614695,0.16970952430520483,2041.5959219647575,3.2051189677612,17.41344,1092.912887440557,54.24615480667377,0.9856949,,,NOT_AVAILABLE,,,-0.06099086,3.010436239400064E-5
S2533,3651456542224081792,221.2145812587523,0.05706978041628266,-0.3288358553760476,0.0443371656695256,0.028953247120203113,0.061224041230667735,-1.0557491862376907,0.10864674391416274,-0.7214028925755557,0.09608057780231588,6715.713976456212,7.36475527962319,16.120636,2496.2839035537504,19.161408668553943,1.5725803,,,NOT_AVAILABLE,4471.335,0.4783,-0.049730696,6.683532578843825E-5
S2534,3650548586137931776,221.26497341014084,0.0770001736841891,-1.0577112679684735,0.09118211590119982,-0.02900700036340921,0.09981896208490101,-3.4865676055824206,0.17035522922889007,-0.9326060494242946,0.16623856889736296,4040.1115425341713,3.7922621444048406,16.672382,1908.758917864228,19.606434941765453,1.1210365,,,NOT_AVAILABLE,4890.145,,-0.27902484,2.8859883357744143E-5
S2535,3650507766768728320,221.52015255699087,0.10501078999826421,-1.163402969200704,0.0951128596176887,0.0025506214819972736,0.12558278982876392,-1.3831704667032712,0.21011253171130115,-0.4755215074013976,0.1928323323871695,2089.6443328315536,3.0691009103656253,17.388186,816.7060046476676,14.371254948081052,1.4778042,,,NOT_AVAILABLE,,,-0.0770354,4.7522728703695445E-5
S2536,3651353737886997760,221.0068480283561,0.0877216161678728,-0.5104673504578483,0.10497243934931139,0.11827935886364763,0.12285584966994875,-3.206414541442471,0.19672036283494426,-1.3872689090849424,0.18430967904595877,3884.752314475527,4.326930632471412,16.714958,1781.129383718101,20.996631118352244,1.1631775,,,NOT_AVAILABLE,4912.0,,0.022372015,6.1381863199804E-5
S2537,3651523470699066496,220.88561643178446,0.11743376836283281,-0.0844120247374828,0.11645913142419502,-0.17456236124408092,0.14402795688452746,-0.6189912440217414,0.2611040791538984,-0.7883855649705273,0.21854617074983812,1771.5495686588265,3.1810091862590295,17.567482,848.6562719058714,28.732422607223512,1.1753731,,,NOT_AVAILABLE,,,0.0460374,8.442907904054764E-5
