name,specobjid,ra,dec,plate,mjd,fiberid,fehadop,fehadopunc,elodiervfinal,elodiervfinalerr,fehspec,fehspecunc,psfMag_g,fiberMag_g
S3387,1907406441837258752,191.03181,12.321612,1694,53472,480,-1.731495,0.0338,-51.209457,2.977415,-1.731495,0.0338,16.300392,16.639664
S1722,3345123467027572736,255.90146,36.672942,2971,54590,272,-1.097827,0.061361,-87.819336,1.651045,-1.097827,0.061361,15.482311,15.796178
S4580,635111213742712832,130.50671,3.408834,564,52224,377,-1.605335,0.0175,96.937263,1.524534,-1.605335,0.0175,15.756958,16.087627
S1122,3551201087006547968,149.88124,3.3247141,3154,54821,410,-1.664023,0.0358,49.307434,1.80276,-1.664023,0.0358,16.758375,17.087317
S2301,2595310135123404800,320.10896,-6.097657,2305,54414,403,-1.4094,0.0497,-121.984779,3.674108,-1.4094,0.0497,17.834028,18.138901
S2308,2595247737838528512,320.42339,-7.61114,2305,54414,176,-1.945169,0.253,-163.352798,1.527067,-2.041241,0.0535,16.154863,16.456406
S4666,689084038094284800,228.32535,56.247453,612,52079,121,-1.994192,0.174,4.135024,9.811947,-1.728085,0.0713,18.305899,18.609932
S4680,370459311874271232,176.93984,-3.3460896,329,52056,139,-1.72936,0.235934,-33.644051,2.949093,-1.493425,0.0274,16.019651,16.336674
S3587,2323905842287503360,24.596754,23.657476,2064,53341,176,-2.278267,0.152,-28.030762,4.770489,-1.606236,0.07,18.151505,18.460939
S1815,3238258083482331136,173.05787,-6.490069,2876,54581,618,-1.641307,0.1027,20.193323,5.046446,-1.641307,0.1027,18.648415,18.999317
S836,3659249271074562048,158.59142,23.835699,3250,54883,271,-1.830877,0.0309,54.278362,2.115936,-1.830877,0.0309,15.937106,16.227308
S436,3704218472989958144,256.0997,21.749627,3290,54941,28,-1.70265,0.0408,-247.175064,3.629277,-1.70265,0.0408,17.381863,17.71781
S3873,3834952330164412416,223.90665,41.356265,3406,54970,499,-1.754863,0.022345,30.683142,11.221594,-1.732518,0.0661,18.9284,19.262087
S722,3674988505248931840,139.42177,43.925686,3264,54889,186,-1.967256,0.0391,-130.140045,1.820691,-1.967256,0.0391,16.193012,16.513256
S829,2770857339597645824,195.04453,59.300024,2461,54570,64,-1.886216,0.208612,-91.659424,3.785015,-1.677603,0.043,17.745548,18.098297
S336,3798936452037976064,190.47523,24.152928,3374,54948,546,-2.375625,0.079985,-32.254112,2.357826,-2.348212,0.0632,16.652678,16.981916
S143,3892288013497114624,252.35618,33.364449,3457,54984,189,-1.738886,0.0402,-248.488815,2.90064,-1.738886,0.0402,17.283834,17.565351
S129,3902414790701719552,238.79276,43.552885,3466,54998,166,-1.900567,0.0407,-85.474945,3.531551,-1.900567,0.0407,17.545647,17.84013
S3287,2459041597015222272,270.72273,23.49266,2184,53534,277,-1.857701,0.0309,-22.685251,1.841747,-1.857701,0.0309,14.684807,15.027216
S116,3902505225533104128,240.01141,44.052107,3466,54998,495,-1.928325,0.197,-0.039458,3.282827,-2.148029,0.077,17.442268,17.729385
S2688,2690949499429349376,163.96724,47.81404,2390,54094,177,-1.479476,0.034,16.612829,1.283153,-1.479476,0.034,14.014887,14.415772
S4109,1443497460226877440,198.5546,49.1765,1282,52759,341,-2.146507,0.0616,-128.066666,4.735206,-2.146507,0.0616,17.029329,17.36167
S4209,1348888056559593472,133.72573,38.045909,1198,52669,218,-0.535658,0.107105,-35.767197,5.273257,-0.428553,0.025,18.161407,18.494902
S1135,3545627662313693184,138.05588,38.99225,3149,54806,614,-1.88602,0.014083,-160.490372,1.316228,-1.593439,0.067781,16.346321,16.64065
S4058,1478331913260263424,180.0626,56.382607,1313,52790,92,-2.028384,0.473,-378.227905,2.576623,-2.05264,0.0649,15.589046,15.92934
S1186,3502744509706510336,12.3361,-0.86344499,3111,54800,254,-2.34044,0.261,-1.593594,9.678254,-1.730813,0.0878,19.200163,19.451965
S4579,817541358423140352,348.19454,-9.5484087,726,52226,502,-1.724675,0.0442,-39.2421,2.928846,-1.724675,0.0442,17.037884,17.344931
S4309,923389422240557056,255.24271,36.585636,820,52438,551,-1.969801,0.0596,-200.550919,4.252492,-1.969801,0.0596,17.288048,17.584721
S4360,1036001952460204032,222.61173,-1.6282264,920,52411,633,-1.327217,0.398,104.135078,2.343804,-1.914962,0.0387,15.483762,15.835781
S4358,1035837300593944576,222.72336,-2.4726569,920,52411,34,-2.505938,0.488,-69.830833,7.292497,-1.933987,0.1878,17.929827,18.286283
S2437,2757501017082849280,233.54682,50.265659,2449,54271,626,-1.86585,0.0477,-129.417816,1.816756,-1.86585,0.0477,14.310368,14.677357
S2737,2858809462787958784,219.23363,58.649257,2539,53918,544,-2.025785,0.1616,72.602509,5.589388,-2.025785,0.1616,16.654848,16.973619
S1116,3568010970527801344,148.301,53.479848,3169,54821,124,-2.313375,0.262066,-217.244461,4.34331,-2.277709,0.0512,17.650532,17.96958
S665,3661572264433917952,184.88263,6.0812097,3252,54893,530,-2.032059,0.0396,-7.864954,1.666837,-2.032059,0.0396,16.183281,16.494518
S735,3650334705775124480,165.61716,4.1706057,3242,54889,608,-1.981301,0.064038,49.319061,2.616796,-1.981301,0.064038,17.141811,17.456579
S416,3743752238217142272,171.53381,64.58722,3325,54942,491,-2.070688,0.0289,-206.896851,1.775028,-2.070688,0.0289,15.794974,16.121378
S2388,2602024576363816960,356.23109,-10.931809,2311,54331,254,-1.576874,0.0327,-184.004822,2.170623,-1.576874,0.0327,16.042051,16.362402
S1035,3500456151684849664,16.437201,-10.7071,3109,54833,121,-2.266602,0.0701,-126.653336,5.781633,-2.266602,0.0701,18.116161,18.429365
S1086,3586075396950564864,45.547689,-7.5007718,3185,54829,306,-2.286932,0.1196,-55.483006,4.893444,-2.286932,0.1196,17.967915,18.303806
S514,3709941430727319552,207.33129,66.48696,3295,54924,368,-1.216511,0.292,-241.568832,1.831234,-1.677151,0.0336,17.272635,17.584688
S4509,673392911630493696,176.87852,65.515375,598,52316,381,-1.667619,0.114,-105.832291,2.501157,-1.137028,0.0474,15.498198,15.76525
S4460,373904087021807616,181.78347,-2.0538386,332,52367,383,-1.783548,0.056,13.907681,3.487717,-1.783548,0.056,16.722185,17.080767
S4779,379581958860072960,193.58203,-2.4339105,337,51997,559,-1.958238,0.0338,20.363689,3.871252,-1.958238,0.0338,16.612738,16.924433
S4879,478602874885007360,21.70562,14.565349,425,51898,347,-2.121929,0.0649,-152.993637,8.396324,-2.121929,0.0649,18.057718,18.381294
S3760,1281375852969355264,335.01018,0.95186802,1138,53228,370,-1.74082,0.0498,-213.981293,3.718108,-1.74082,0.0498,17.058847,17.359489
S4409,1031475262535002112,213.24593,-1.6202442,916,52378,549,-1.824701,0.306,-47.265347,4.511404,-1.911736,0.0526,17.516912,17.820024
S2288,3159389562048899072,122.24451,-6.770511,2806,54425,416,-1.598355,0.0531,110.573959,1.757187,-1.598355,0.0531,16.10957,16.56819
S2286,3159285108444260352,123.77902,-7.805844,2806,54425,36,-1.880554,0.0649,93.72168,2.067187,-1.880554,0.0649,16.870279,17.19994
S3607,3560120874734559232,120.52758,17.678514,3162,54800,92,-0.649673,0.104425,47.729176,2.242526,-0.574467,0.180794,17.926617,18.220737
S2707,3005125601083287552,70.22479,11.515209,2669,54086,359,-1.170398,0.0767,142.399826,8.999478,-1.170398,0.0767,18.681149,18.974541
S986,3559075238824222720,115.02639,41.954717,3161,54779,384,-1.514657,0.0257,128.509384,1.269365,-1.514657,0.0257,16.351896,16.733112
S2637,3027622159800363008,190.32207,-8.983501,2689,54149,281,-2.061603,0.05,55.581615,2.334317,-2.061603,0.05,16.329874,16.600967
S2188,2861057148878612480,127.2585,84.457237,2541,54481,529,-1.538346,0.245,-210.813477,2.448289,-1.633292,0.0348,15.774981,16.106186
S3558,2322804131938461696,20.256643,39.120818,2063,53359,264,-1.930065,0.0393,-92.447739,4.979798,-1.930065,0.0393,18.173613,18.480984
S1335,3532120160691396608,306.75242,-13.067274,3137,54730,626,-0.989838,0.265,-237.298676,1.956602,-2.128245,0.0509,16.937828,17.230242
S465,3662599758855380992,186.73959,4.9458256,3253,54941,172,-2.084793,0.0535,202.009689,1.604606,-2.084793,0.0535,15.584316,15.916873
S2486,2924136676525631488,186.69112,17.831124,2597,54231,635,-1.241968,0.118284,60.480072,2.138861,-1.123684,0.0464,15.671026,15.962754
S2837,2787870345409960960,199.16055,17.616785,2476,53826,517,-2.337882,0.1236,37.789501,5.942859,-2.337882,0.1236,17.054754,17.360262
S1637,3172831369780815872,262.48882,7.672367,2818,54616,165,-1.940103,0.0737,-264.64621,4.539602,-1.940103,0.0737,18.146044,18.693102
S1988,3257393158731884544,182.7595,20.155423,2893,54552,599,-1.726948,0.0355,-270.150146,2.094737,-1.726948,0.0355,17.026424,17.317972
S1788,2844171950505355264,242.60914,10.393649,2526,54582,541,-2.220021,0.0559,-78.489235,2.272767,-2.220021,0.0559,16.295958,16.584446
S1986,3257234004423763968,182.98357,19.114885,2893,54552,20,-1.902294,0.0364,128.704651,1.953108,-1.902294,0.0364,16.486204,16.788128
S2137,2983785461807343616,196.75062,22.407143,2650,54505,548,-1.785032,0.0351,187.864716,2.61844,-1.785032,0.0351,16.201803,16.494598
S2907,2653779679168718848,163.81114,25.100642,2357,53793,122,-2.166903,0.0692,188.971527,3.92991,-2.166903,0.0692,17.097595,17.424473
S865,3671704538760454144,156.47949,28.560635,3261,54881,527,-1.025632,0.152278,-5.93414,4.134686,-1.17791,0.0165,17.421965,17.840353
S2237,3214454754323228672,167.01995,28.425308,2855,54466,38,-1.505043,0.049,-18.635914,2.374349,-1.505043,0.049,16.93417,17.268343
S765,3673841439709700096,163.54178,27.831673,3263,54887,109,-1.851162,0.0273,158.292343,2.148791,-1.851162,0.0273,16.516739,16.832811
S3007,2587430748562679808,149.34938,24.419649,2298,53737,410,-2.203456,0.185,190.167877,7.763463,-1.637243,0.0501,18.228594,18.555618
S2386,3153773255077160960,0.846477,25.441971,2801,54331,464,-1.175963,0.179307,-429.496613,5.291738,-0.996656,0.043774,16.969156,17.331615
S3258,2457855224002406400,267.2126,24.754183,2183,53536,57,-1.680321,0.0264,-74.354813,1.654299,-1.680321,0.0264,14.423603,14.763941
S1835,3269687898122774528,205.56002,28.161441,2904,54574,271,-1.406405,0.0366,-142.387207,1.392616,-1.406405,0.0366,15.686698,16.034153
S1937,2451174058725763072,242.80275,17.55308,2177,54557,327,-1.429938,0.057,-101.924561,2.937811,-1.429938,0.057,17.752104,18.059254
S265,3832731866381787136,217.6937,28.687821,3404,54967,613,-1.53561,0.155794,-56.622368,2.902767,-1.379815,0.0556,17.539309,17.845427
S3958,1792440398438754304,141.10592,32.458597,1592,52990,28,-1.274549,0.142404,30.72794,1.984635,-1.132145,0.0369,16.025169,16.320675
S3907,1995204363034847232,196.46938,14.666366,1772,53089,399,-0.960409,0.0717,109.586937,4.248857,-0.960409,0.0717,17.423601,17.743895
S4660,757878832769296384,337.51209,0.8002561,673,52162,539,-1.911414,0.181,-273.378174,4.397854,-1.475461,0.0494,17.304607,17.585213
S3707,2160680590670587904,316.00704,-1.006093,1919,53240,286,-1.416279,0.0591,-153.036545,5.268863,-1.416279,0.0591,18.128824,18.433855
S1392,3275297058017273856,221.70155,-0.308245,2909,54653,197,-1.955696,0.0336,-15.800751,1.145145,-1.955696,0.0336,15.022128,15.313622
S1110,3515184384615489536,35.470393,-7.7328442,3122,54821,454,-2.126039,0.030427,-121.160095,2.728139,-2.095612,0.069361,17.155361,17.437197
S3850,1577410836123641856,234.00033,35.144994,1401,53144,91,-1.768607,0.0245,-182.184616,2.138613,-1.768607,0.0245,15.089682,15.427258
S4736,661048139964246016,221.37195,4.8061713,587,52026,527,-1.962168,0.1442,-102.958328,14.324031,-1.962168,0.1442,19.297647,19.613785
S3599,2294697865416566784,9.957263,25.545778,2038,53327,414,-1.317218,0.0294,-84.144951,2.331877,-1.317218,0.0294,15.726943,16.061121
S2681,3009598414552852480,70.292157,9.912437,2673,54096,247,-1.991286,0.025377,-163.886093,20.357302,-2.030781,0.1993,19.500708,19.779398
S2663,3017501430010374144,61.930555,16.023947,2680,54141,326,-0.757255,0.379,-23.651423,2.269516,-0.797019,0.1386,16.7299,17.090649
S2799,2446656428866299904,239.21498,20.447287,2173,53874,276,-1.803409,0.17632,30.794157,1.604878,-1.432489,0.201358,15.712412,16.040022
S1209,3553403683188350976,54.661239,-0.8143926,3156,54792,231,-1.976396,0.0382,165.942078,1.456634,-1.976396,0.0382,16.105244,16.405994
S791,3664935395491160064,190.52312,14.207622,3255,54885,477,-1.913925,0.1224,-5.3326,5.691322,-1.913925,0.1224,18.552155,18.943727
S1460,3277525217961863168,232.23667,39.276471,2911,54631,111,-1.819315,0.0494,-115.095161,1.359527,-1.819315,0.0494,15.658268,16.010622
S574,3715526949628649472,163.5003,14.057544,3300,54914,208,-1.479246,0.295,234.799728,2.269425,-1.643001,0.0442,16.659796,16.989922
S3949,1470561668042876928,148.18088,10.240433,1306,52996,496,-1.400639,0.0291,-26.397539,2.320503,-1.400639,0.0291,15.802733,16.098278
S1042,3596273642243203072,150.49826,43.871139,3194,54833,543,-1.948962,0.074617,-114.449448,5.230345,-1.874344,0.070645,18.201485,18.522999
S459,3661586558085079040,185.52507,5.6708264,3252,54893,582,-1.854819,0.328637,108.350121,8.196749,-1.526181,0.1268,19.06138,19.3575
S4854,526988808445519872,133.02837,-2.4179202E-3,468,51912,246,-1.303722,0.143225,244.739456,2.572098,-1.160497,0.0306,16.260483,16.568186
S974,3632208156542738432,122.33505,18.725433,3226,54857,200,-0.942369,0.335,83.927032,4.222695,-0.583284,0.0474,18.186209,18.509071
S1442,2874456074969180160,291.90648,61.398505,2553,54631,122,-1.401304,0.0544,-217.683121,2.529514,-1.401304,0.0544,15.383288,15.764267
S1191,3555686819116982272,38.184681,28.024381,3158,54794,345,-1.611733,0.145634,138.898422,1.391566,-1.466099,0.0361,16.995529,17.33794
S3264,2457965175165184000,266.4608,26.606657,2183,53536,457,-1.30632,0.0233,-28.347443,2.028692,-1.30632,0.0233,15.642694,15.971256
S3531,2178772507216078848,137.45189,28.102864,1935,53387,568,-1.973619,0.0818,174.369949,4.219995,-1.973619,0.0818,16.990944,17.410215
S3735,2125756527942854656,352.77564,47.99953,1888,53239,209,-2.027179,0.0496,-28.636417,3.733811,-2.027179,0.0496,17.319664,17.622778
S4067,1508791133977733120,249.16254,30.738477,1340,52781,310,-0.767057,0.158,-297.205963,4.362989,-0.557637,0.0519,17.401915,17.722588
S3481,1878150635791083520,203.4952,51.528062,1668,53433,544,-1.406855,5.984425E-3,-143.290115,2.804141,-1.412839,0.0471,15.839502,16.115984
S4203,1354473300750788608,116.45456,21.236008,1203,52669,57,-1.09823,0.0753,31.863413,8.482102,-1.09823,0.0753,17.993221,18.31757
S506,3739166724671512576,146.00412,43.741193,3321,54924,193,-2.051011,0.0774,-116.113419,5.094125,-2.051011,0.0774,18.084955,18.441021
S4250,770214809533704192,357.75148,1.1004024,684,52523,361,-2.249604,0.0577,-187.439835,3.219026,-2.249604,0.0577,16.489073,16.775938
S1928,3321406176062629888,237.62225,3.9058257,2950,54559,5,-1.504372,0.0491,114.240097,3.254561,-1.504372,0.0491,16.394932,16.727585
S4467,915483382471747584,240.48962,47.409413,813,52354,461,-1.351294,0.0628,22.189528,2.265444,-1.351294,0.0628,15.744626,16.080191
S4336,953642484477487104,192.98129,4.1162086,847,52426,19,-1.242453,0.18,59.901249,3.697071,-0.946511,0.0649,16.691387,17.003111
S255,3731285151217459200,224.19027,-1.1629051,3314,54970,192,-1.674767,0.699,-121.300446,1.914235,-2.2099,0.049,16.185686,16.482306
S2077,3307985261702440960,106.07593,40.061534,2938,54526,332,-2.220532,0.078242,32.528572,3.968265,-2.14229,0.0548,17.896175,18.221083
S3050,2570463084988622848,134.46492,17.549309,2283,53729,122,-2.228854,0.0443,-29.025623,3.934216,-2.228854,0.0443,16.819605,17.170601
S3217,2531068405130225664,306.10357,13.236164,2248,53558,165,-0.699004,0.0555,-99.015488,2.578941,-0.699004,0.0555,15.525518,15.80211
S1795,2844058425929787392,242.338,8.9701004,2526,54582,128,-1.398417,0.254874,-95.792236,2.560551,-1.143543,0.0526,16.639069,16.932154
S4417,998833511051847680,197.86085,52.142368,887,52376,583,-1.871694,0.225,162.683289,2.037015,-9999,-9999,15.202181,15.50701
S1178,3548911903461974016,153.52744,35.802234,3152,54801,274,-1.300343,0.072562,12.251777,3.03897,-1.227781,0.0664,17.741461,18.085613
S4085,1482826166619367424,192.32188,56.537288,1317,52765,58,-1.748217,0.0754,-13.202727,9.722112,-1.748217,0.0754,17.910555,18.272186
S1910,3327152773635532800,234.67352,2.0642864,2955,54562,431,-1.460974,0.0548,-102.224754,7.4441,-1.460974,0.0548,18.192091,18.522264
S1259,3539906902592954368,354.25916,-11.047056,3144,54763,282,-1.839672,0.050769,243.653763,1.558526,-1.788903,0.07052,16.326599,16.672474
S2731,2686431605647501312,152.35946,24.83411,2386,54064,125,-1.444454,0.424,55.806305,1.641054,-1.782635,0.0242,14.416625,14.701446
S635,3697456475908710400,136.856,61.468853,3284,54907,4,-1.484161,0.069,-42.459038,5.151763,-1.484161,0.069,18.317942,18.650558
S4258,773587286490114048,2.7341449,0.46839561,687,52518,342,-2.11176,0.0815,-168.2509,5.750003,-2.11176,0.0815,17.461912,17.755709
S3758,1945689233599522816,240.73773,8.7373099,1728,53228,488,-1.502472,0.0624,43.703003,3.202445,-1.502472,0.0624,16.823103,17.156759
S3860,1943350570840516608,237.58882,8.8268124,1726,53137,172,-1.26886,0.181121,-148.273361,2.106767,-1.44998,0.055716,15.493657,15.812387
S3158,2087585338003318784,247.71186,20.539708,1854,53566,607,-1.383358,0.0517,-243.265106,7.716617,-1.383358,0.0517,17.87009,18.162487
S3858,1943362665468422144,237.72526,8.3632173,1726,53137,216,-1.776018,0.0411,-27.580347,2.502683,-1.776018,0.0411,15.898218,16.266371
S365,3814687505844903936,223.79758,10.179315,3388,54947,504,-1.801596,0.632,-24.305603,1.89581,-1.923837,0.0328,15.8322,16.14222
S4060,1520050682885859328,219.35642,38.742818,1350,52786,312,-2.06894,0.096,-30.262043,6.28638,-2.06894,0.096,17.390884,17.708719
S65,3918299984960790528,252.89484,32.550249,3480,54999,612,-2.629988,0.0544,-50.253124,1.512229,-2.629988,0.0544,16.231466,16.53981
S214,3750446340472152064,178.53903,47.413973,3331,54977,268,-2.351419,0.0581,-114.589508,7.139245,-2.351419,0.0581,18.499453,18.816042
S4160,3729045171136995328,212.71781,46.252572,3312,54969,235,-1.646051,0.0324,-76.848785,4.340699,-1.646051,0.0324,17.656893,18.027908
S3909,1981652607294269440,131.47011,8.6077563,1760,53086,250,-1.463536,0.0627,205.249878,5.682733,-1.463536,0.0627,17.394955,17.774015
S3960,1874726748915001344,49.094289,42.571489,1665,52976,376,-0.745861,0.0641,-85.912071,2.128353,-0.745861,0.0641,17.278921,17.561819
S916,3628926664223858688,146.6474,36.922874,3223,54865,550,-1.733996,0.032,76.473869,2.381199,-1.733996,0.032,16.915022,17.27919
S1016,3520801514878771200,36.534661,0.85403812,3127,54835,409,-1.79116,0.23,-152.048096,2.67379,-1.914501,0.0321,17.364286,17.696068
S163,3859642413672931328,241.70761,43.96302,3428,54979,209,-2.16444,0.045,-96.227089,1.772442,-2.16444,0.045,16.061087,16.346758
S63,3918300809594511360,252.61171,32.27153,3480,54999,615,-1.679529,0.0312,-142.190384,1.811267,-1.679529,0.0312,16.522146,16.82457
S4158,1448053560964048896,212.48747,47.743689,1286,52725,532,-2.011043,0.052,-97.745224,4.067341,-2.011043,0.052,17.054031,17.404118
S1216,3550136484352860160,128.09043,39.507615,3153,54790,633,-1.968638,0.612,-1.853015,9.894071,-1.791882,0.2243,19.563351,19.895336
S1235,3521922191115526144,339.36583,14.024014,3128,54776,390,-1.652604,0.132,-274.919342,6.176174,-1.652604,0.132,19.634903,19.923811
S1286,2132550960063473664,354.61716,14.87323,1894,53240,351,-1.846541,0.199,-302.866241,5.935071,-1.381586,0.0578,17.649811,17.977932
S3309,2455667745417619456,253.65987,39.223888,2181,53524,291,-1.353366,3.176749E-3,-281.731598,4.457292,-1.350189,0.0206,16.88361,17.215672
S165,3859604480521773056,243.4439,45.26288,3428,54979,71,-2.132808,0.052,-147.156586,2.086404,-2.132808,0.052,16.510033,16.833771
S216,3860883212494544896,234.87824,52.567696,3429,54976,627,-1.41077,0.110487,-150.125992,2.672303,-1.521257,0.0333,17.085405,17.426386
S3307,2455637233969948672,254.78835,39.171268,2181,53524,180,-1.959625,0.032,-177.776993,2.315135,-1.959625,0.032,15.690422,15.984809
S4679,3743775327961325568,172.37901,65.349852,3325,54942,575,-2.094828,0.497,-226.849518,2.120782,-2.331236,0.0439,16.331909,16.617918
S4560,854657572911736832,122.26785,39.764217,759,52254,362,-1.534355,0.0715,103.525902,6.686356,-1.534355,0.0715,17.770094,18.093843
S3658,2157278152424974336,311.70539,-6.716507,1916,53269,196,-1.830304,0.0412,-12.375607,2.836175,-1.830304,0.0412,16.205011,16.482321
S3660,2157311137773807616,310.66404,-6.836205,1916,53269,316,-1.901143,0.0371,-44.656597,2.234916,-1.901143,0.0371,15.499867,15.795371
S4709,597961736208803840,208.98004,2.3596075,531,52028,396,-1.493314,0.0669,39.667889,9.76844,-1.493314,0.0669,18.534285,18.839716
S565,3708820753400045568,148.62283,63.734474,3294,54918,387,-1.382934,0.298971,16.266399,2.418052,-1.083963,0.053255,17.59964,17.939707
S516,3709975790465687552,208.5531,65.304041,3295,54924,493,-2.357706,0.11872,-101.494659,1.894422,-2.18884,0.094,17.581316,17.884882
S1886,3259553424454215680,188.05198,-0.328961,2895,54567,266,-2.429162,0.37,3.758654,1.730304,-2.14393,0.0533,14.748827,15.088586
S1386,3275276991930066944,221.86979,-1.077183,2909,54653,124,-1.871822,0.0346,115.899635,1.953082,-1.871822,0.0346,16.347773,16.642658
S2337,2949963107935479808,334.55899,39.569523,2620,54397,383,-0.299976,0.0774,-148.206284,1.352503,-0.299976,0.0774,14.964597,15.268999
S1888,2833978927708399616,234.57663,14.747496,2517,54567,323,-1.678509,0.0401,-15.839517,2.332488,-1.678509,0.0401,15.861589,16.177118
S4979,328922778734454784,193.22504,0.48422002,292,51609,582,-1.505266,0.0371,-46.712959,3.339358,-1.505266,0.0371,16.306379,16.64238
S3107,2600922580416227328,343.48204,7.319151,2310,53710,341,-1.438216,0.244,9.81057,2.573676,-1.619644,0.0339,16.326368,16.661652
S835,3670513767701127168,153.00082,27.421312,3260,54883,291,-1.646111,0.17,153.029999,1.917274,-1.703104,0.0382,15.826586,16.14007
S3579,2300315270725527552,20.621935,40.816775,2043,53351,370,-0.196686,0.523085,-4.010063,2.015253,0.140627,0.114066,16.492517,16.807678
S3109,2600830771195308032,345.9606,6.188346,2310,53710,7,-1.612319,0.0569,-249.993118,1.952256,-1.612319,0.0569,14.506965,14.814507
S2009,2536746849591650304,261.67362,33.654921,2253,54551,343,-1.352287,0.2101,-291.352875,6.042697,-1.352287,0.2101,17.660894,17.987434
S637,3569110757671018496,172.591,19.272611,3170,54859,29,-1.933349,0.136057,38.079845,2.954854,-1.797292,0.055976,17.065849,17.328463
S2209,2978157336192903168,184.96888,22.719264,2645,54477,553,-1.771381,0.294,-126.813797,3.14937,-1.983574,0.0368,16.609289,16.91563
S2116,3310282416068782080,119.05698,9.969418,2940,54508,497,-0.153128,0.221637,31.865133,1.116951,-0.153128,0.0213,14.949781,15.245237
S1414,3166068823900055552,283.19953,18.174108,2812,54639,139,-0.893346,0.112913,71.844597,1.466772,-0.818455,0.0256,16.099892,16.46777
S3288,2459100695765215232,271.56098,24.008763,2184,53534,492,-1.371967,0.142764,-194.349625,1.636034,-1.229203,0.0244,15.240838,15.591863
S335,3837074936992735232,225.11754,11.744607,3408,54948,29,-1.65864,0.078654,106.366226,1.630605,-1.737294,0.0336,15.792553,16.087072
S3686,1899432779955857408,256.3635,23.469944,1687,53260,144,-1.861422,0.158,-192.847168,8.604406,-1.531667,0.0466,18.35898,18.705412
S2409,3713291092901339136,242.69132,6.0592096,3298,54924,266,-1.018583,0.061763,-210.375809,3.75789,-0.945184,3.266722E-3,18.359245,18.650272
S3881,1639447480699480064,191.68237,42.224945,1456,53115,499,-9999,-9999,-109.512177,13.532845,-9999,-9999,18.759584,19.106314
S814,3641195290180034560,195.02512,8.4210596,3234,54885,127,-1.661655,0.202,-153.028275,3.462731,-1.828472,0.0383,17.659885,17.978678
S3379,1908493583975999488,192.8334,12.996716,1695,53473,339,-1.427716,0.0525,-37.542118,8.296116,-1.427716,0.0525,18.438219,18.76869
S3688,1899553451357005824,256.85854,24.526872,1687,53260,583,-1.869735,0.056408,-178.365173,2.494614,-1.926143,0.0493,16.5368,16.847059
S3988,1785831783045031936,128.06354,26.535503,1586,52945,562,-1.607474,0.0711,69.873215,5.074498,-1.607474,0.0711,17.748367,18.089424
S3979,1787944220095440896,132.11482,28.526697,1588,52965,55,-1.920613,0.070254,59.5354,4.120906,-1.850359,0.0677,17.378834,17.729589
S4581,813003948779661312,339.05286,-8.2946601,722,52224,379,-2.012668,0.0294,-86.665993,1.69153,-2.012668,0.0294,15.070333,15.393537
S4758,377301846672304128,189.42512,-1.5371985,335,52000,456,-2.193995,0.165,130.393356,3.288893,-2.074533,0.0545,16.690128,16.983686
S4958,388607294906066944,243.66622,0.52004291,345,51690,625,-2.056713,0.0619,-90.244469,2.331313,-2.056713,0.0619,16.089716,16.38566
S2516,3028705454671816704,166.88324,-17.100372,2690,54211,126,-1.997244,0.0855,219.048767,4.265179,-1.997244,0.0855,16.837168,17.202299
S614,3714475266656018432,161.42707,16.631359,3299,54908,478,-9999,-9999,199.07901,14.545452,-9999,-9999,19.751228,20.067883
S644,3569133022781480960,171.87613,18.880654,3170,54859,110,-1.763384,0.094609,104.823463,2.797351,-1.668775,0.0302,16.908522,17.21035
S3981,1363483528611784704,135.85486,34.535373,1211,52964,68,-1.872051,0.0309,-102.996429,3.219341,-1.872051,0.0309,16.493053,16.839708
S3486,2233844846399875072,188.21022,38.990861,1984,53433,216,-1.942643,0.0484,67.694908,3.033324,-1.942643,0.0484,16.174883,16.469994
S2407,2461337390598350848,240.8128,6.174489,2186,54327,437,-1.970032,0.0599,-50.629818,3.083204,-1.970032,0.0599,17.692665,18.014309
S1507,2452359333468465152,243.03067,4.509097,2178,54629,543,-2.224025,0.0468,-8.53618,1.96828,-2.224025,0.0468,15.014659,15.337423
S3388,1907299514331457536,191.54248,11.66512,1694,53472,91,-2.035893,0.071,-42.123043,9.766519,-2.035893,0.071,18.397936,18.742083
S2609,2694439625254004736,169.78045,9.968041,2393,54156,586,-1.87883,0.0432,184.372757,1.678013,-1.87883,0.0432,16.56469,16.886921
S4181,1141829676721793024,174.7762,55.583654,1014,52707,608,-1.257587,0.088713,-183.999847,9.506699,-1.168874,0.0462,18.209934,18.537807
S144,3892337216642457600,252.27215,35.167936,3457,54984,368,-1.822176,0.0618,-206.25119,4.523923,-1.822176,0.0618,17.884048,18.18861
S1114,3568008496626638848,148.38906,53.326442,3169,54821,115,-9999,-9999,77.289436,3.805421,-9999,-9999,17.44882,17.765631
S4881,478587206844311552,22.003099,13.396679,425,51898,290,-1.702081,0.106598,-107.923706,3.078042,-1.808678,0.0269,16.56708,16.851902
S4458,373961811382265856,183.25497,-2.365044,332,52367,593,-1.354717,0.0226,18.635101,1.907476,-1.354717,0.0226,15.18751,15.540059
S2507,2881268916796024832,161.20377,0.681677,2559,54208,331,-1.362785,0.174,199.284454,1.981746,-1.311492,0.0305,16.582472,16.915899
S237,3723488239386992640,200.29063,0.1872283,3307,54970,499,-1.506942,0.0317,123.255737,3.980743,-1.506942,0.0317,18.000383,18.314234
