xsource_id,gsource_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,pmra_pmdec_corr,dist
S3156,4463819472773940480,247.2649694926635,0.040439808648125374,14.43621803504723,0.03052305992952284,-0.005398818855810835,0.06318708609393178,-1.816624425934652,0.08249374626239701,-5.089019954342214,0.06857406686237313,5271.982278757885,3.217278672481395,16.38343,3871.959442949604,9.506122787421734,0.042634964,,,NOT_AVAILABLE,9532.0,,0.15735872,1.5706763626892847E-5
S3157,4463894686241410176,246.6508129549166,0.13251843445944866,14.69616986230178,0.0943294665951128,0.1417856283963383,0.22233580638356565,-0.8826312158795123,0.2591903890007025,-0.8705655674610666,0.21528432068125178,713.3449828193767,1.0989774875371616,18.555117,474.320732055566,8.84810120984625,0.34806442,,,NOT_AVAILABLE,,,0.27994505,1.9354815291201105E-5
S3158,1297159460029029632,247.7118575476759,0.09023570962770348,20.539707365665354,0.08032536151120516,0.20198959650313728,0.12708150255574413,-1.056061872245702,0.17642982723911815,-1.5777945746647646,0.183847978031915,1240.0883419008214,1.5574999957547242,17.954735,893.9737097161316,7.912413719186458,0.1614399,,,NOT_AVAILABLE,,,0.12248149,7.542839498156356E-6
S3159,1810800238252340864,308.297524591416,0.04762275115858197,15.489478434818263,0.049613363013071766,0.047009839927628125,0.059194637258258534,1.0800259098442253,0.09353028260460265,-2.440570002684417,0.08561901200320184,5633.080832134019,3.5946395439464824,16.3115,3646.4197064741184,10.385701431676072,0.39567757,,,NOT_AVAILABLE,8063.0,,0.22581129,4.300032901164074E-5
S3160,1202404097702680832,244.45590499538625,0.09030792543882558,21.33592825118712,0.08882103278033379,-0.08390468865622651,0.13157740258597614,-1.2762347949653363,0.18503205716342402,-1.2579965031397673,0.19298764823890685,1127.6496219358557,1.3532840091808134,18.05793,795.0740137125917,10.35097438954374,0.1563015,,,NOT_AVAILABLE,,,0.2958633,2.335644211777328E-5
S3161,1205425521295788160,244.1755291299949,0.09594603014208329,21.57532914264856,0.09354016964031862,-0.1363805166431142,0.1448243888437992,-0.14231051664926492,0.19242944402163353,-1.079237002395804,0.2074227699129771,1027.631775029532,1.150147520248152,18.158772,694.947130088209,6.22880167248339,0.3045864,,,NOT_AVAILABLE,,,0.39350092,2.7259891035817295E-5
S3162,1763009170780104960,311.30732431532476,0.07722600303814238,16.10850366208092,0.08243856670332779,0.010608943640739154,0.10019087401963966,1.0259175766130986,0.13400720939164643,-0.8677205960107341,0.13078007317657722,3007.401777662451,2.014401823339166,16.992887,2065.2166252315033,8.20518659728496,0.22915459,,,NOT_AVAILABLE,8906.667,0.5423,0.32692498,1.5507465362962828E-5
S3163,1756284282785286528,309.220388988485,0.04427126490019285,13.537465607687336,0.040397477265268066,0.1581966365509209,0.05512985610959202,-1.5585888875008855,0.09144689139849262,-3.668305368001712,0.07554706368247212,7864.11701962048,4.40456197496804,15.949241,5561.702920239508,30.311561713454605,0.1688528,,,NOT_AVAILABLE,9033.0,0.354,0.12608021,3.602000354916937E-5
S3164,1756248209358566912,308.57128712417295,0.02575824712558443,13.533869721902434,0.022642159004134868,0.15353857480552915,0.029857430033169204,1.097524294227377,0.054592866796188355,-3.5241627869793866,0.040006770571355786,21020.6651931431,6.826166268264113,14.881749,13839.084013684092,27.248079084405774,0.3642912,,,NOT_AVAILABLE,7868.0,,0.062314194,5.035577964235154E-5
S3165,1756237656623537664,308.87227985569444,0.045270903141891645,13.480907892672072,0.04404806795805999,0.16884849197928573,0.059769778955742876,-1.4663174812864215,0.09064464195377764,-3.7682885880479935,0.0745469551902381,5694.9177197073805,3.6227002120824494,16.299646,3986.3271343044207,16.308346365659443,0.19988632,,,NOT_AVAILABLE,9319.5,0.1165,0.20283028,3.2107634592388725E-5
S3166,1762632897283594112,312.4818981622558,0.040671351723145434,14.864592135144454,0.03395190777406537,0.1815468834548884,0.05135353574928371,-3.187574213663625,0.07958412976993098,-5.269492829149369,0.052765338670063465,15377.878116227099,5.425070394006143,15.221125,10785.960152423217,17.103156864758024,0.18182564,,,NOT_AVAILABLE,9312.25,0.5512,-0.0140226735,2.7921411425652376E-5
S3167,1762607471077107712,312.48871331626185,0.035479697560369616,14.746963491857967,0.03147286690105165,0.198513091987315,0.04868912138092359,-11.896694360203819,0.06271998493708893,-8.859071217303338,0.04678641213105994,35610.753866863044,8.644675032646731,14.309413,25796.142170196454,37.649296208052554,0.08767891,,,NOT_AVAILABLE,9566.0,0.4652,0.15275529,4.4707158198790043E-5
S3168,1810648638788861952,310.1925491769713,0.046010068453277674,15.804716602992011,0.05199006600835302,0.17242117278052757,0.060797592562313534,-12.532935372198786,0.09259302956485724,-9.096909129701805,0.08839849215170793,6015.131517368844,3.7017424196928266,16.240253,3869.5052687207776,15.557253680831835,0.42125988,,,NOT_AVAILABLE,8025.0,0.5747,0.05755677,3.080347811591866E-5
S3169,1756268000566454016,309.2748785430851,0.02403585710751056,13.3849338319039,0.026269470547420806,0.19915520075901508,0.031727090384590935,-0.5880056034161045,0.04721363973846729,-5.82789524603287,0.04488771522627715,22053.440510590804,7.020382473726675,14.829675,15192.004553501883,26.704667917978966,0.23985195,,,NOT_AVAILABLE,8838.0,0.511,0.14808597,6.175801372315795E-5
S3170,1763081223151923712,312.50645432173974,0.03998171364064656,16.38414167198324,0.043220686796532806,0.1015511993158517,0.04871187160445544,-0.7555205688140384,0.07773853828773182,-4.533286436319618,0.0649578630998779,8356.233805271655,3.1605433950163397,15.883339,5981.463275632574,10.8034833974296,0.112669945,,,NOT_AVAILABLE,9612.0,0.3923,0.15172663,1.6066983373487835E-5
S3171,1762027959731150336,313.6363929795242,0.08940956053029132,15.543534838688847,0.07828397369969922,-0.11186250829753287,0.1113036410654849,0.06583991827269198,0.1648735375582332,-1.5356616685906193,0.16626332555297327,2175.508669404641,2.2074233195419257,17.344463,1389.7980122413114,11.472721110307525,0.41653633,,,NOT_AVAILABLE,,,0.123703785,2.8097370416846632E-5
S3172,1201311187441077632,246.3851838672792,0.0377275145318874,20.38249978348396,0.03582701953959658,0.08954810947387429,0.053735290707433006,-2.9725685704729203,0.07293407403560558,-0.3491455749770494,0.07706834789721413,5537.37319405226,3.28439451509172,16.330107,4041.5190198686855,14.462598965373987,0.07883644,,,NOT_AVAILABLE,9586.25,,0.35389787,2.4497466471530425E-5
S3173,1762665302814401024,312.5586522754439,0.06301397315414077,15.321060234961815,0.06672215478918544,0.044792509159651425,0.07915563495170451,0.9834551661707861,0.13123476033658854,-2.213251498706086,0.1015716781504512,3624.064141268454,2.136257019260376,16.790377,2351.735038901985,10.171558068033598,0.39788246,,,NOT_AVAILABLE,8063.0,1.0445,0.074124716,1.0008602891370858E-5
S3174,4463726800262116096,245.56233148395538,0.15087421527991907,13.989108106849294,0.14022776696554323,-0.3116296391086327,0.2415015406947857,-0.4350103273518001,0.2973220937143199,-1.1695939182370698,0.24127444590842093,668.8343277022605,1.34502852463411,18.625069,500.24411864372036,9.678998721523575,0.041999817,,,NOT_AVAILABLE,,,0.34403133,1.9711168405401943E-5
S3175,1763009995413724032,311.4558730332487,0.036138019358295026,16.050505735268878,0.03359535256744578,0.023631930648619077,0.04685492416573242,-0.05298843964521721,0.067334485064357,-2.3905167788847432,0.053638287455346,11229.835933883196,4.467139239322281,15.562432,7542.4962022456975,17.84786840054458,0.311862,,,NOT_AVAILABLE,8809.0,1.0957,0.03332702,3.550200636966802E-5
S3176,1297113422275690880,247.05367662890964,0.05060539377598023,19.988384234769114,0.04443178816770291,0.09961373047946183,0.07176234178151254,-3.8535542743447695,0.09860913244976718,-1.5513893580936557,0.08547115551831976,3647.1891749320353,2.9311156808759913,16.78347,2363.308725136728,21.454036476194016,0.41572952,,,NOT_AVAILABLE,7757.0,0.794,0.36232847,2.7035667178574914E-5
S3177,1763026591165990656,312.118245868581,0.06803991148059937,15.962125274665514,0.05410542413776008,0.057629709720660546,0.07928220817583978,0.2836257454548587,0.13197436457651313,-1.5329224548880265,0.08556998879222125,4216.886219419213,2.493392695349622,16.625887,2990.9378089493484,12.649880560856767,0.14209747,,,NOT_AVAILABLE,9538.0,0.6957,-0.22008185,1.4384835549859492E-5
S3178,1202053838825796736,245.47195050181304,0.08037243817745393,20.455107874635452,0.07140266725597623,-0.19985760046289044,0.12311247612306743,-1.2908194510574438,0.15369678368770878,-2.956145470897633,0.1528973667216082,1504.9658949610389,1.4644354634296999,17.744549,1014.6035300835556,5.269802132444487,0.30401802,,,NOT_AVAILABLE,,,0.29352662,3.2128804971481346E-5
S3179,1763013023366739456,311.52983195448815,0.07322035243319029,16.14433891488644,0.054166622222430516,0.11290637185754619,0.10348983721237436,-1.0212720824003003,0.12210838302840797,-2.8110391527656002,0.08313022034913223,5162.90576550109,3.7666067103177356,16.40613,3694.5094230616833,11.570995700901555,0.1467247,,,NOT_AVAILABLE,9674.0,,0.026598949,5.564333247819055E-5
S3180,1762956398517587328,311.13057907453907,0.032734295111162215,15.65251946377118,0.034338337958581815,0.10883373957333943,0.04395044273752691,-1.5640234669430326,0.06031028877051168,-5.444013238642659,0.056202277905218166,16345.917934480294,5.950629420081764,15.154842,11861.034803792636,150.03691770409128,0.402133,,,NOT_AVAILABLE,7109.5,,0.12606665,3.15876197645689E-5
S3181,1762959044217370496,311.31387202294957,0.05430919758065198,15.694595082962763,0.058122023459803544,0.06578156258495738,0.06783426074925163,-1.3748941994715707,0.10862943010690257,-4.169439596547061,0.09719774181073479,4167.779698565535,3.2089490511989234,16.638603,2777.1205822251054,16.93042593462275,0.34230042,,,NOT_AVAILABLE,8323.667,,0.1793447,3.078892237794222E-5
S3182,4464163654272755968,245.97608151506282,0.026537234032116656,15.253652194569886,0.020301778817342696,-0.029472117096595793,0.040289200866382074,-1.1385199363061609,0.05436210275177202,-0.15389668846162036,0.04851119916724348,11323.51202689425,3.671096126407468,15.553412,7624.552507265463,11.267218757002341,0.30499172,,,NOT_AVAILABLE,8745.667,,0.3263741,8.475082369548537E-6
S3183,1762985088899011456,311.48457276103426,0.035308690061641924,15.819179248238374,0.03346320557214812,0.043760509299587386,0.044617167301088036,-2.8467564581011766,0.0724255074508362,-5.285629826669646,0.05350027635972842,7901.462032666211,3.817522490385356,15.9440975,5455.494778431241,15.19831754378359,0.22327232,,,NOT_AVAILABLE,8904.0,0.7635,0.03654286,1.976608488075595E-5
S3184,1205522621916704896,243.97509652209223,0.10635132517270376,22.084840634275693,0.10505051041151157,0.2322895097911477,0.15342931153208617,0.34667576755131974,0.22450493591851456,-0.8924556736414396,0.2319675724763366,1016.0722196206451,1.3866498704617574,18.171055,710.5563035886137,12.520663785254984,0.19951439,,,NOT_AVAILABLE,,,0.1801119,1.532296880133394E-5
S3185,1297137680250996736,247.2204373631564,0.06667726434576923,20.316419301747363,0.06189188251814575,-0.0025384562709859786,0.10501289070471694,-2.472346643994697,0.12694515277252752,-3.5849803794239072,0.12333218827268375,2313.1809391229876,2.070248850419239,17.277842,1557.3079133965878,9.70400060049514,0.29600906,,,NOT_AVAILABLE,,,0.24926019,2.0845441272587113E-5
S3186,1762822322521429760,312.6164896570574,0.031016144008809466,15.739267895084051,0.02832352956317767,0.13131632719588135,0.0398614834701717,4.66502851227824,0.05626213065332618,-6.309914090535595,0.044046631195903095,20997.32080836651,5.991142879538885,14.882956,14653.1171443102,22.122480214382445,0.19730282,,,NOT_AVAILABLE,9245.333,,-0.019991366,5.6831194102613084E-5
S3187,1297073461900012544,247.7947213829384,0.029860617405329266,19.886318930967143,0.028960033390725313,0.0873167921827659,0.044238160976363704,-6.342431034527816,0.056639626843429394,-2.4735446139817157,0.061449618895158195,11711.578769239612,4.251147440384173,15.516828,8154.46734673799,19.809105796985488,0.2129221,,,NOT_AVAILABLE,9055.333,0.7327,0.12660293,2.6931833727791002E-5
S3188,4460657895807829376,246.6885823129658,0.042064046594032074,13.486040241718795,0.027191203580108923,0.12064365833987392,0.06808095019911806,-2.193928169054208,0.0850417173422533,-2.0796866624042023,0.06616320132533975,4730.800433325913,2.696973246449751,16.50103,3376.642824721648,10.46951127962772,0.14185524,,,NOT_AVAILABLE,9643.0,0.223,0.2645135,2.262141234565598E-6
S3189,1764367037576129536,313.50443410165457,0.03995851757452612,16.320261720596417,0.0383600348169096,-0.005196916588131244,0.04823479052259738,-4.588978228872147,0.08827695661452274,-3.5946633648722144,0.0893852308530999,13292.532708760154,6.404423503688454,15.379347,9049.878712558337,17.728821956728755,0.2693329,,,NOT_AVAILABLE,8679.25,,-0.21305977,1.3642379258899843E-5
S3190,1762903823823407872,311.3234540977319,0.0725558797745427,15.515597062926755,0.06276351068131288,0.15205834072006297,0.09379734756964968,0.34003934928078633,0.1321541346712437,-2.224987523868566,0.10719065525250704,2655.6224036993035,1.9850859231981328,17.12795,1784.583545252595,7.571823833827876,0.28001595,,,NOT_AVAILABLE,,,0.0740767,1.413194359800051E-5
