,x,y,z,vx,vy,vz,l,b,d,vlos,mul,mub,d_err,vlos_err,mul_err,mub_err,pm_corr,TEFF,LOGG,FEH,RA,DEC,ID
51,2.4896957376467466,12.322700936198544,8.466104017678623,-4.971616571242475,-1.5303167912576623,-62.4986819935619,49.32460979850673,27.53949955996355,18.324290968053678,-208.92953018275307,-1.6998113931285426,0.34115465922987476,1.8324290968053678,1.4572394552978714,0.06453539749749093,0.05781337689406226,0.08592769314594702,10392.604867946007,3.8499429793580044,-1.4979057554771877,263.5897200445871,25.6924652728148,4593980930581088128
52,1.9931263184741503,11.934891836598148,8.179064086437602,0.03900870409219775,-93.41237200762959,-72.76152214461013,49.776504344040056,27.635438328707377,17.644096964273288,-273.92987113743897,-2.5019006328542277,0.6273621048892526,1.7644096964273288,1.3354223623408923,0.06076157400390913,0.04893797063005876,0.002011113356317754,9979.499594042412,3.746448591877068,-0.8472804344212846,263.6302954666435,26.102690883377914,4594063703191058688
53,2.935472807245862,12.849524026453143,8.823380398693567,50.85132789017945,82.38900726991808,84.13934941207839,49.344841340585404,27.53652090420812,19.10138228659892,-52.63386071418232,-1.4906311796477814,1.2552950249970816,1.910138228659892,1.5479115238096686,0.07026757960845798,0.06147685130626913,0.09828594153705685,10399.1988732025,3.822574023747597,-1.2398313397269254,263.5992182423029,25.708510369860832,4593980960643013632
54,5.091152188363193,19.757233291869667,10.024162736191593,-12.024959032456374,-45.41482683434088,-19.835740430869013,56.27791032453098,22.90611024126247,25.7876369661857,-246.44501996779462,-1.1525107812221131,0.6060335506029155,2.5787636966185703,1.5786872237840732,0.09061085043980563,0.07335010748574018,-0.012540559191097882,7901.835069584928,3.2066573376258978,-1.05719479568639,270.8472495568785,30.155881079974588,4590683735728128512
55,3.61804970220331,17.77696684101987,9.057368735524802,44.42658201882444,6.676815916856679,-94.78730693478424,56.611064318469126,23.066272798851582,23.141051536682635,-207.59917639650166,-1.4405419045128864,-0.20954764757760613,2.3141051536682635,3.1318630452376968,0.08447287198730351,0.0706133193399883,-0.079642600734304,8114.93092046854,3.2241581508405637,-2.549619660029623,270.7875379776261,30.49802307537632,4590710020928125312
56,0.46862201644829504,12.751943912572306,6.57509764187761,-109.74066961910427,35.95927430590554,171.39805949650278,56.08508713150586,23.16929344980447,16.71434175056725,-158.81461107319316,-0.18740464087908015,3.099657547099092,1.6714341750567252,1.2906049925325802,0.04626501333435433,0.04015723527573367,-0.03491606973814413,7622.243213358325,3.342008686838468,-2.544145936200299,270.4927299934469,30.073980717141932,4590662363970937728
57,5.369347148629972,15.880886038501064,11.19678505882725,29.596662983149997,97.49754969937841,51.40670229603263,49.711201123179535,28.300801666275717,23.645737726591733,-69.32186888568545,-0.9672420697737041,0.7754809087028678,2.3645737726591736,1.4870158698305973,0.08065786403703824,0.07296559844304848,0.07664109436967868,8046.612885344233,3.350915005659002,-2.0292194983599927,262.9062335345888,26.257023271019847,4594817933807566720
58,23.36876153832916,37.13239282737557,25.81756268552046,143.73110028302457,267.0106492528259,-147.92496695307568,49.75932457696885,28.011284566212947,55.09949134939479,16.303454561383848,-0.33055817360547535,-0.7069678148332447,5.509949134939479,9.350356702300635,0.3091191179249993,0.2017104113773796,0.1287301156761373,7453.202510640889,3.614306422795009,-1.4766783090751574,263.2275876359138,26.20675052947901,4594808514941397120
59,-0.924535146241305,8.653944693602028,6.044471739186794,4.836184339279849,147.00394928593076,42.37801098547915,50.31045094060576,28.24754978641119,12.766303181046737,-55.05716995346671,-0.9367883608051277,1.1373772494568155,1.2766303181046739,0.9819201163560473,0.048492634706167964,0.041435659376161726,-0.01948545825584946,12148.355301760874,4.081322872546501,-3.999983765521366,263.145831511461,26.742184736373012,4594858959335377536
60,-2.781371656999945,7.11364856116459,4.456193722424887,-64.02641388122815,113.05706290250953,148.95465035421427,53.16114139328531,26.589829990864683,9.939755527183038,-73.19415968436876,-0.37380157652955726,4.123345095740989,0.9939755527183038,1.1053041895015767,0.037012818052283625,0.03367046774767968,0.04519977700071216,12810.21070228424,3.836549781419157,-1.3237982662830916,265.8073138201539,28.63887825585734,4596298735452524160
61,-2.790842785320912,7.814570733113882,4.5960274026480885,33.142674010077506,-239.48170413100902,-62.45872371115319,55.756830244450576,25.89314075581597,10.508148019434145,-381.05164448233467,-5.818520767111517,2.1470887815813406,1.0508148019434145,0.8193297449172726,0.036694095460413745,0.030776172816453777,-0.011991134346576175,10071.97666298405,3.6497232268953756,-0.3690316764269056,267.38654195059854,30.644357291038602,4597666837154450048
62,-1.1759645486064692,10.322728738042336,6.079331528376499,-81.26906840701908,-120.38181272405727,-118.29121619178365,56.123428653864366,26.04495526903042,13.838770587467113,-375.45507099626957,-1.9219749588300747,0.6539168875782657,1.3838770587467115,1.1480681908843506,0.04905907947957386,0.04123708303623861,-0.003503162060937222,7730.510680830174,3.3944406950514816,-2.8267578164442027,267.33303421386455,31.004303462352958,4597728646026889344
63,0.43181380067531805,12.645776189759228,7.467015625982186,3.69109043528462,-128.03620020283645,-83.75735666115088,55.98445215819513,26.08195972113482,16.986143102098673,-322.92779350632287,-2.503407989832877,0.697117115210597,1.6986143102098674,2.2110327488118795,0.056713684838317076,0.05104380962952319,-0.06594371220711012,9097.559026441868,3.485000500061502,-1.6036103975701215,267.24839072469126,30.896202770841434,4597721950175097088
64,-2.262198219217705,9.171665790619834,6.415542715794563,35.7696398037357,-185.8815691121283,-43.93509697151688,57.49832919413366,30.5151115212161,12.623357419811677,-329.0803231875276,-4.19856884390357,2.2392714062477936,1.2623357419811678,1.6348648996964692,0.04705019328322204,0.04599428325379703,-0.024704909916909806,9861.767225194037,3.6949650744610336,-0.7144860503890914,262.63941867316413,33.38726324373678,4602052342360006784
65,-2.8075182773499083,8.273222342208008,5.327329101880067,39.05724679549033,-111.220104534128,77.27718654141893,57.35139471641871,28.433098010346004,11.173580085330242,-218.75277986939918,-4.0472303265123,3.729596004384674,1.1173580085330241,0.8276532814370225,0.04070197797424991,0.03633448371084539,-0.0777704373675996,10544.695166317422,3.908225018608481,-0.9772127400094378,265.0009769037296,32.728552953553624,4601352846806688896
66,-3.4641393680643127,7.198878083627408,4.566470997199789,137.50219185706467,-6.823955099162812,-81.85227764222212,57.16171687410267,28.009749934314517,9.704761101190446,-169.42527285612923,-5.255191673776064,-0.2399740105804764,0.9704761101190447,0.9324384892631871,0.03553033657849242,0.03206450395921848,-0.06933222972322459,10217.145342851301,3.7858051065090548,-3.9999853736103868,265.4308472050978,32.45290776627431,4601306632958877312
67,-1.3696722629295444,10.583557023143054,6.640803505961277,-44.497785319583755,-39.23072478549588,-33.25604196079533,57.52755415781342,27.882239509137705,14.192592993150983,-258.84967533901755,-1.5545477072391842,1.3430525391073664,1.4192592993150983,0.8934161542098619,0.052092879381189394,0.04342679336933192,-0.1431386394073854,7765.110257305133,3.291188043893115,-1.2084925995235742,265.68132390787355,32.7288896819696,4601317696794547840
68,-0.10978689172774381,11.153679446397874,7.9605958362148295,-142.93546941935637,-264.62098792028786,16.33974006309549,54.377709249401434,30.11967622980425,15.863166620011398,-433.17086446155247,-2.2670702517914543,3.4672693065276134,1.58631666200114,0.8681986760271412,0.055671313182978625,0.04128821328005859,-0.26332006474511105,7586.418595193852,3.360865265232235,-2.7631141987629406,262.27306348766325,30.682401998951082,4599160351901979136
69,7.295976931201254,22.239492012747665,14.454438625474898,13.717485350393096,-12.586492970480341,-15.938545748371542,55.33212400516334,28.15755525368956,30.66982426305387,-197.96909710640765,-1.0150927944282213,0.5437940658211389,3.066982426305387,3.0168778189880956,0.12182263923046335,0.09861602354113382,-0.15984784328227278,7368.416328753325,3.3010758556261046,-1.5570806513824138,264.73665487794574,30.943418157367184,4600496082433418368
70,3.136041771719844,17.179353263930757,12.12863093338525,-33.29414311094835,-83.39844655465541,-76.56232807611062,56.83480399032386,30.599099989901344,23.84266456003297,-301.6960428156645,-1.2518630593212694,0.7103943883834213,2.384266456003297,2.99995091752062,0.10102346911378433,0.08314036954216864,-0.06504468354324544,10087.420564508433,3.7788042203255454,-1.0982567703634698,262.37368262216023,32.854353731296634,4601893462929825408
71,2.1394537252774324,15.78221008743946,7.253629193914595,34.568949618973626,133.71498123612116,58.87306514618063,57.015916137414585,21.097445151808863,20.16652819263969,-58.20987632064982,-0.8261350070055625,0.8083958154426907,2.0166528192639688,2.0922451431710503,0.07524501938469957,0.061035208848219065,0.08664575091970257,8423.114970869903,3.299730685408392,-2.157025171059737,273.0836814500954,30.19680708911089,4590115283920159232
